"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","8476539","22-23","VGK","C/R","R",1990-12-27,31,2009,NA,NA,76,1302.7,1082,172.8,0.1,5,1.5,2.6,0,1.5,-1.6,7.6,1.5,-0.1,9,1.5,2.9
"Jonathan Rheault","JONATHAN.RHEAULT","8473616","12-13","FLA","R","R",1986-08-01,26,2006,5,145,5,52.9,51.6,0.7,0.2,0.3,0.2,0,0,0.1,-0.1,0.3,0.2,0,0.5,0.1,0.2
"Jonathan Toews","JONATHAN.TOEWS","8473604","07-08","CHI","C","L",1988-04-29,19,2006,1,3,64,1194.6,848.5,222.6,96.3,12.1,-2.9,6.8,1.7,0.5,0.9,18.9,-1.2,1.4,19,3.4,6.6
"Jonathan Toews","JONATHAN.TOEWS","8473604","08-09","CHI","C","L",1988-04-29,20,2006,1,3,82,1527.3,1120.4,321.8,50.4,6.1,4.4,1.6,-0.1,0.9,0.4,7.7,4.3,1.3,13.2,2.4,4.6
"Jonathan Toews","JONATHAN.TOEWS","8473604","09-10","CHI","C","L",1988-04-29,21,2006,1,3,76,1520.7,1156,226.3,116.6,10,5.2,6.7,0.3,0.7,1.3,16.7,5.5,2,24.2,4.4,8.4
"Jonathan Toews","JONATHAN.TOEWS","8473604","10-11","CHI","C","L",1988-04-29,22,2006,1,3,80,1661.1,1233.9,243.2,153.4,16.3,0.8,4.5,0.7,2.6,1.7,20.8,1.6,4.3,26.6,4.8,9.1
"Jonathan Toews","JONATHAN.TOEWS","8473604","11-12","CHI","C","L",1988-04-29,23,2006,1,3,59,1229.8,906.9,191.4,110.1,12.5,2,1.9,0.3,0.8,1.2,14.5,2.2,2,18.7,3.3,6.1
"Jonathan Toews","JONATHAN.TOEWS","8473604","12-13","CHI","C","L",1988-04-29,24,2006,1,3,47,909.1,701,126,66.2,12.7,2.7,0.8,1.1,1,1.5,13.5,3.8,2.5,19.8,3.7,6.8
"Jonathan Toews","JONATHAN.TOEWS","8473604","13-14","CHI","C","L",1988-04-29,25,2006,1,3,76,1555.5,1169.5,241,116.8,12.4,0,3.6,-2.7,1.9,0.1,16,-2.6,2,15.4,2.9,5.5
"Jonathan Toews","JONATHAN.TOEWS","8473604","14-15","CHI","C","L",1988-04-29,26,2006,1,3,81,1584,1167.1,269.3,111,7.7,-1.5,2.4,-0.5,1.6,1,10.2,-2,2.6,10.7,2,3.9
"Jonathan Toews","JONATHAN.TOEWS","8473604","15-16","CHI","C","L",1988-04-29,27,2006,1,3,80,1538.7,1180.3,192,112.5,5.9,-3.6,3.3,0.4,-0.1,3.1,9.2,-3.1,3,9,1.7,3.3
"Jonathan Toews","JONATHAN.TOEWS","8473604","16-17","CHI","C","L",1988-04-29,28,2006,1,3,72,1451.1,1127.3,187.2,91.8,6.7,-4.4,1.2,-0.3,0.7,-0.6,7.8,-4.7,0.1,3.3,0.6,1.2
"Jonathan Toews","JONATHAN.TOEWS","8473604","17-18","CHI","C","L",1988-04-29,29,2006,1,3,74,1457.1,1053.7,231.8,125.8,7.1,-3.4,1.6,-0.4,-0.6,-1.2,8.7,-3.8,-1.9,3,0.6,1.1
"Jonathan Toews","JONATHAN.TOEWS","8473604","18-19","CHI","C","L",1988-04-29,30,2006,1,3,82,1722.3,1262.8,263.2,138.6,9.1,-3.2,3.7,-2.3,-0.3,0,12.8,-5.6,-0.3,7,1.3,2.5
"Jonathan Toews","JONATHAN.TOEWS","8473604","19-20","CHI","C","L",1988-04-29,31,2006,1,3,70,1384.4,973.2,230.7,135.4,13.6,-3.6,1,1.1,-0.4,-0.5,14.6,-2.6,-0.8,11.2,2,3.8
"Jonathan Toews","JONATHAN.TOEWS","8473604","21-22","CHI","C","L",1988-04-29,33,2006,1,3,71,1240.8,916.2,187.9,95.4,8.3,1.5,-3.1,-1.1,-0.5,-0.4,5.2,0.4,-0.9,4.7,0.8,1.6
"Jonathan Toews","JONATHAN.TOEWS","8473604","22-23","CHI","C","L",1988-04-29,34,2006,1,3,53,938.5,701.8,146.6,59,-0.7,-4.2,1.8,-1.6,-0.3,-0.7,1.1,-5.9,-0.9,-5.7,-1,-1.8
"Jonathon Blum","JONATHON.BLUM","8474164","10-11","NSH","D","R",1989-01-30,21,2007,1,23,23,408.4,363.5,32,10.9,6.1,-0.6,0.3,-0.1,0.3,-0.2,6.4,-0.7,0.1,5.7,1,2
"Jonathon Blum","JONATHON.BLUM","8474164","11-12","NSH","D","R",1989-01-30,22,2007,1,23,33,592,493.9,39.5,53.6,-0.7,-0.5,-1.2,-1.1,0.8,-0.1,-1.8,-1.6,0.7,-2.7,-0.5,-0.9
"Jonathon Blum","JONATHON.BLUM","8474164","12-13","NSH","D","R",1989-01-30,23,2007,1,23,35,500.5,454.8,40.1,3.3,1.2,2.2,-1.2,0,0.6,-0.2,0,2.2,0.5,2.6,0.5,0.9
"Jonathon Blum","JONATHON.BLUM","8474164","13-14","MIN","D","R",1989-01-30,24,2007,1,23,15,175,165.7,4.3,2.5,-2.5,1.4,0.1,0,0.4,0,-2.4,1.4,0.4,-0.6,-0.1,-0.2
"Joni Pitkanen","JONI.PITKANEN","8470137","07-08","EDM","D","L",1983-09-19,23,2002,1,4,63,1519.7,1103.8,255.2,130.9,6.9,0.6,-1.3,-1.8,-0.3,-0.1,5.6,-1.2,-0.5,3.9,0.7,1.4
"Joni Pitkanen","JONI.PITKANEN","8470137","08-09","CAR","D","L",1983-09-19,24,2002,1,4,71,1760.9,1316.5,283.7,129.8,5.7,2.4,2.4,-2.6,0,0.1,8.1,-0.2,0.2,8.1,1.5,2.8
"Joni Pitkanen","JONI.PITKANEN","8470137","09-10","CAR","D","L",1983-09-19,25,2002,1,4,71,1943.7,1453.2,310.1,139.3,6.2,-3.7,1.6,-1.2,-1.1,-0.2,7.7,-4.9,-1.3,1.5,0.3,0.5
"Joni Pitkanen","JONI.PITKANEN","8470137","10-11","CAR","D","L",1983-09-19,26,2002,1,4,71,1774.3,1380.8,290.6,79.2,5,-2.1,0.7,0,-0.7,-1.3,5.7,-2.1,-2,1.5,0.3,0.5
"Joni Pitkanen","JONI.PITKANEN","8470137","11-12","CAR","D","L",1983-09-19,27,2002,1,4,30,669.1,491.8,114.1,50.8,-1.1,-0.7,1.5,-0.3,-0.2,0,0.5,-1,-0.2,-0.7,-0.1,-0.2
"Joni Pitkanen","JONI.PITKANEN","8470137","12-13","CAR","D","L",1983-09-19,28,2002,1,4,22,502,388.6,70.1,38,-2,0.6,-0.4,0.8,0.2,0,-2.4,1.4,0.2,-0.8,-0.1,-0.3
"Jonny Brodzinski","JONNY.BRODZINSKI","8477380","16-17","L.A","C","R",1993-06-19,23,2013,5,148,6,73.7,69.8,1.9,0,0.8,0.1,0,0,0,0,0.8,0.1,0,0.8,0.1,0.3
"Jonny Brodzinski","JONNY.BRODZINSKI","8477380","17-18","L.A","C","R",1993-06-19,24,2013,5,148,35,332.7,321.9,8.9,0.1,2.1,-0.1,-0.2,0,0.4,0,1.9,-0.1,0.4,2.2,0.4,0.8
"Jonny Brodzinski","JONNY.BRODZINSKI","8477380","18-19","L.A","C","R",1993-06-19,25,2013,5,148,13,129,125.1,3.8,0,0.6,-0.6,0,0,0.1,-0.3,0.6,-0.6,-0.2,-0.1,0,0
"Jonny Brodzinski","JONNY.BRODZINSKI","8477380","20-21","NYR","C","R",1993-06-19,27,2013,5,148,5,56.7,55,1.6,0,-0.4,-1.3,0,0,-0.1,-0.1,-0.4,-1.3,-0.2,-1.9,-0.3,-0.6
"Jonny Brodzinski","JONNY.BRODZINSKI","8477380","21-22","NYR","C","R",1993-06-19,28,2013,5,148,22,238.8,215.9,0.8,18.6,-0.7,-0.2,0,-0.1,-0.5,-0.3,-0.7,-0.2,-0.8,-1.8,-0.3,-0.6
"Jonny Brodzinski","JONNY.BRODZINSKI","8477380","22-23","NYR","C","R",1993-06-19,29,2013,5,148,17,158.4,150.4,0.5,5.4,-0.1,1.7,0,0,-0.3,-0.2,-0.1,1.7,-0.5,1.1,0.2,0.3
"Joona Koppanen","JOONA.KOPPANEN","8479533","22-23","BOS","L","L",1998-02-25,24,2016,5,135,5,54.1,45,0.9,7.5,-0.3,0.4,0,-0.1,-0.2,-0.1,-0.3,0.3,-0.3,-0.3,-0.1,-0.1
"Joona Luoto","JOONA.LUOTO","8481649","19-20","WPG","L","L",1997-09-26,21,2016,NA,NA,16,105.4,103.8,0,1.3,-1.7,-0.4,0,0,0.1,-0.2,-1.7,-0.4,-0.2,-2.3,-0.4,-0.8
"Joona Luoto","JOONA.LUOTO","8481649","22-23","CBJ","L","L",1997-09-26,24,2016,NA,NA,7,87.2,84.2,1.3,1.6,-0.2,0.3,0,0,0.2,-0.2,-0.2,0.3,0,0.1,0,0
"Joonas Donskoi","JOONAS.DONSKOI","8475820","15-16","S.J","R","R",1992-04-13,23,2010,4,99,76,1075.7,951.3,110.9,4.7,7.9,3.2,1.3,0,0.7,0.5,9.1,3.1,1.3,13.5,2.6,5
"Joonas Donskoi","JOONAS.DONSKOI","8475820","16-17","S.J","R","R",1992-04-13,24,2010,4,99,61,842.5,746.6,85,0.2,-2,-1.2,0.5,0,1,1.7,-1.5,-1.2,2.7,0,0,0
"Joonas Donskoi","JOONAS.DONSKOI","8475820","17-18","S.J","R","R",1992-04-13,25,2010,4,99,66,988.2,868.1,107.1,1.5,5,2.4,0.7,0,-0.2,1,5.7,2.4,0.8,9,1.7,3.3
"Joonas Donskoi","JOONAS.DONSKOI","8475820","18-19","S.J","R","R",1992-04-13,26,2010,4,99,80,1073.4,1017.2,46.6,3.7,6.4,2.8,0.2,0,1.5,1.3,6.5,2.8,2.7,12.1,2.3,4.2
"Joonas Donskoi","JOONAS.DONSKOI","8475820","19-20","COL","R","R",1992-04-13,27,2010,4,99,65,1055.9,847.3,139.6,31.6,3.7,-5,0.4,1.1,-0.1,1,4.1,-3.9,0.9,1.2,0.2,0.4
"Joonas Donskoi","JOONAS.DONSKOI","8475820","20-21","COL","R","R",1992-04-13,28,2010,4,99,51,741.5,557,113.2,60.8,5.4,-1.1,4.5,-0.3,0.7,-0.4,9.9,-1.4,0.4,8.9,1.6,3
"Joonas Donskoi","JOONAS.DONSKOI","8475820","21-22","SEA","R","R",1992-04-13,29,2010,4,99,75,1112.8,862,83.7,149.2,-0.2,0.4,0.5,-1.3,1.2,0.1,0.3,-0.9,1.3,0.7,0.1,0.2
"Joonas Kemppainen","JOONAS.KEMPPAINEN","8478564","15-16","BOS","C","L",1988-04-07,27,2006,NA,NA,44,551.7,468.9,6.3,70.7,-1.7,-1.4,0.1,0.5,0.7,-1.2,-1.6,-0.8,-0.5,-3,-0.6,-1.1
"Jordan Caron","JORDAN.CARON","8475150","10-11","BOS","R","L",1990-11-02,19,2009,1,25,23,291.4,237.4,1.9,49.3,1.2,0.3,0,0.6,0.2,-0.7,1.2,0.9,-0.5,1.5,0.3,0.5
"Jordan Caron","JORDAN.CARON","8475150","11-12","BOS","R","L",1990-11-02,20,2009,1,25,48,553.4,515.1,18.6,14.8,-0.2,0.6,0.2,-0.5,0.4,-0.7,0,0.1,-0.3,-0.2,0,-0.1
"Jordan Caron","JORDAN.CARON","8475150","12-13","BOS","R","L",1990-11-02,21,2009,1,25,17,159.9,155.1,4.8,0,0.2,-1.2,-0.1,0,0.1,-0.4,0.2,-1.2,-0.3,-1.4,-0.3,-0.5
"Jordan Caron","JORDAN.CARON","8475150","13-14","BOS","R","L",1990-11-02,22,2009,1,25,35,382.4,354.4,2.6,23.7,-2.5,-3.2,0,-0.3,-1.2,-0.1,-2.5,-3.4,-1.2,-7.2,-1.4,-2.6
"Jordan Caron","JORDAN.CARON","8475150","14-15","BOS","R","L",1990-11-02,23,2009,1,25,11,87.2,85.9,0.3,0.8,0,0.1,0,0,-0.2,-0.2,0,0.1,-0.3,-0.2,0,-0.1
"Jordan Caron","JORDAN.CARON","8475150","14-15","COL","R","L",1990-11-02,23,2009,1,25,19,153.8,151.1,0.7,0,-1.5,0.6,0,0,0.2,-0.2,-1.5,0.6,0,-0.9,-0.2,-0.3
"Jordan Eberle","JORDAN.EBERLE","8474586","10-11","EDM","C","R",1990-05-15,20,2008,1,22,69,1220.1,980.6,173.6,46.7,2.4,-2.6,0.1,-0.6,1.2,0.6,2.5,-3.1,1.7,1.1,0.2,0.4
"Jordan Eberle","JORDAN.EBERLE","8474586","11-12","EDM","C","R",1990-05-15,21,2008,1,22,78,1372.6,1097.2,228.6,13.9,17,-6.6,2.7,0.4,2.6,0.3,19.7,-6.2,2.9,16.4,2.9,5.3
"Jordan Eberle","JORDAN.EBERLE","8474586","12-13","EDM","C","R",1990-05-15,22,2008,1,22,48,911.8,732.6,149.8,8.3,5.4,-0.9,0.9,0,0.9,1.2,6.4,-0.8,2.1,7.7,1.4,2.6
"Jordan Eberle","JORDAN.EBERLE","8474586","13-14","EDM","C","R",1990-05-15,23,2008,1,22,80,1563.8,1230.2,238.1,54.5,7.5,-5.6,3.3,0.1,2.1,-0.3,10.7,-5.5,1.9,7.1,1.3,2.5
"Jordan Eberle","JORDAN.EBERLE","8474586","14-15","EDM","C","R",1990-05-15,24,2008,1,22,81,1542.4,1288.7,208.2,5.3,7.8,-1.7,3.3,0.1,1.7,-0.6,11.1,-1.6,1.2,10.6,2,3.9
"Jordan Eberle","JORDAN.EBERLE","8474586","15-16","EDM","C","R",1990-05-15,25,2008,1,22,69,1231.7,1017.3,177.6,1.8,4.9,-4,0.6,0,1.6,0.7,5.4,-4,2.2,3.6,0.7,1.3
"Jordan Eberle","JORDAN.EBERLE","8474586","16-17","EDM","C","R",1990-05-15,26,2008,1,22,82,1375,1168.7,182.7,1.2,2.4,-2.4,1.7,0,1.6,0.7,4,-2.4,2.3,3.9,0.7,1.4
"Jordan Eberle","JORDAN.EBERLE","8474586","17-18","NYI","C","R",1990-05-15,27,2008,1,22,81,1301.5,1112.5,154.1,2.2,12.8,-0.7,-1.8,0,1.5,1.1,11.1,-0.7,2.6,13,2.5,4.8
"Jordan Eberle","JORDAN.EBERLE","8474586","18-19","NYI","C","R",1990-05-15,28,2008,1,22,78,1289.1,1045.6,218.6,1.1,1.7,-3.7,1.3,0,1.9,-1.4,3,-3.7,0.5,-0.2,0,-0.1
"Jordan Eberle","JORDAN.EBERLE","8474586","19-20","NYI","C","R",1990-05-15,29,2008,1,22,58,1033.1,854.5,149.3,0.6,2.5,0,1.7,0,1,0.1,4.2,0,1.2,5.4,1,1.8
"Jordan Eberle","JORDAN.EBERLE","8474586","20-21","NYI","C","R",1990-05-15,30,2008,1,22,55,921.7,774.3,125.8,0.1,6.4,0.5,0.2,0,0.7,0.2,6.6,0.5,0.9,7.9,1.4,2.6
"Jordan Eberle","JORDAN.EBERLE","8474586","21-22","SEA","C/R","R",1990-05-15,31,2008,1,22,79,1418.2,1146.3,212.5,0.9,5.4,-0.1,-1.8,0,1.3,-1.6,3.7,-0.1,-0.3,3.2,0.6,1.1
"Jordan Eberle","JORDAN.EBERLE","8474586","22-23","SEA","R","R",1990-05-15,32,2008,1,22,82,1368.1,1128.9,204.4,1.2,10.6,-0.4,-0.1,0,-0.1,-1.2,10.5,-0.4,-1.4,8.8,1.5,2.8
"Jordan Greenway","JORDAN.GREENWAY","8478413","17-18","MIN","L","L",1997-02-16,20,2015,2,50,6,68.7,66.6,0.8,0.3,-1,0.6,0,0,0.2,-0.1,-1,0.6,0,-0.4,-0.1,-0.1
"Jordan Greenway","JORDAN.GREENWAY","8478413","18-19","MIN","L","L",1997-02-16,21,2015,2,50,81,1103.9,1033.8,52.9,2,-2,2.6,-1.1,0,0.6,0.6,-3.1,2.6,1.2,0.7,0.1,0.3
"Jordan Greenway","JORDAN.GREENWAY","8478413","19-20","MIN","L","L",1997-02-16,22,2015,2,50,67,948.8,849.2,21.6,59.4,2.4,3.3,1.6,1.3,-1.2,0,3.9,4.6,-1.2,7.3,1.3,2.5
"Jordan Greenway","JORDAN.GREENWAY","8478413","20-21","MIN","L","L",1997-02-16,23,2015,2,50,56,884.5,774.2,30.2,61.8,3.5,-1.5,-0.9,-0.1,-0.7,0,2.6,-1.6,-0.7,0.3,0.1,0.1
"Jordan Greenway","JORDAN.GREENWAY","8478413","21-22","MIN","L","L",1997-02-16,24,2015,2,50,62,902.9,757.6,44.6,65.7,7.6,2.4,0.3,0,-1.8,0.3,7.9,2.4,-1.5,8.8,1.5,2.9
"Jordan Greenway","JORDAN.GREENWAY","8478413","22-23","BUF","L","L",1997-02-16,25,2015,2,50,17,238.9,216.8,4.5,12.4,1,-0.3,0.1,0.1,0.5,0,1.1,-0.2,0.6,1.4,0.2,0.5
"Jordan Greenway","JORDAN.GREENWAY","8478413","22-23","MIN","L","L",1997-02-16,25,2015,2,50,45,598.4,554.1,21.7,11.2,-0.4,2.6,0.3,0.3,-0.6,-0.1,-0.1,2.9,-0.8,2,0.3,0.6
"Jordan Gross","JORDAN.GROSS","8480913","20-21","ARI","D","R",1995-05-09,25,2013,NA,NA,7,92.3,90.3,0.3,0.1,0.3,-0.1,0,0,0,-0.1,0.3,-0.1,-0.1,0.2,0,0.1
"Jordan Gross","JORDAN.GROSS","8480913","22-23","NSH","D","R",1995-05-09,27,2013,NA,NA,15,281.7,242.4,33.6,3.6,0.9,-2.1,-0.3,0,0.5,0.6,0.6,-2,1.1,-0.3,-0.1,-0.1
"Jordan Harris","JORDAN.HARRIS","8480887","21-22","MTL","D","L",2000-07-07,21,2018,3,71,10,162.8,155.4,4.5,2.6,1.2,0.2,-0.1,0,-0.4,0.2,1.2,0.2,-0.3,1.1,0.2,0.4
"Jordan Harris","JORDAN.HARRIS","8480887","22-23","MTL","D","L",2000-07-07,22,2018,3,71,65,1212.4,1118.8,4.1,80.1,1.9,2.5,0.1,2.5,0.5,0.9,2,5.1,1.4,8.5,1.4,2.7
"Jordan Hendry","JORDAN.HENDRY","8472370","07-08","CHI","D","L",1984-02-23,23,2002,NA,NA,40,688.4,588.8,8.5,87.8,2.3,-0.8,-0.1,1,0.3,1.2,2.1,0.2,1.5,3.8,0.7,1.3
"Jordan Hendry","JORDAN.HENDRY","8472370","08-09","CHI","D","L",1984-02-23,24,2002,NA,NA,9,90.9,78.8,0.6,11.4,-0.4,0.6,0,0,-0.1,0.2,-0.4,0.6,0.2,0.5,0.1,0.2
"Jordan Hendry","JORDAN.HENDRY","8472370","09-10","CHI","D","L",1984-02-23,25,2002,NA,NA,43,509.6,491.4,5,9.8,0.5,-0.1,0,0.1,0.4,0.7,0.5,-0.1,1.1,1.5,0.3,0.5
"Jordan Hendry","JORDAN.HENDRY","8472370","10-11","CHI","D","L",1984-02-23,26,2002,NA,NA,37,395.6,387.2,4.6,1,-2.6,-1,0,0,0.6,0.9,-2.6,-1,1.5,-2,-0.4,-0.7
"Jordan Kyrou","JORDAN.KYROU","8479385","18-19","STL","C","R",1998-05-05,20,2016,2,35,16,154.6,149.2,4.7,0,-1,-1.5,-0.1,0,0,0.2,-1,-1.5,0.2,-2.3,-0.4,-0.8
"Jordan Kyrou","JORDAN.KYROU","8479385","19-20","STL","C","R",1998-05-05,21,2016,2,35,28,304.1,293,9.5,0.1,2.1,-0.4,0.1,0,0,0.1,2.1,-0.4,0.1,1.8,0.3,0.6
"Jordan Kyrou","JORDAN.KYROU","8479385","20-21","STL","C","R",1998-05-05,22,2016,2,35,55,793.3,713,67.7,0.2,9,-1.6,-1.3,0,0.6,0.6,7.7,-1.6,1.1,7.2,1.3,2.4
"Jordan Kyrou","JORDAN.KYROU","8479385","21-22","STL","C","R",1998-05-05,23,2016,2,35,74,1226.6,1053.6,139.3,3.3,9.9,-1.3,2.4,0,0.9,2.3,12.4,-1.3,3.2,14.3,2.5,4.8
"Jordan Kyrou","JORDAN.KYROU","8479385","22-23","STL","C","R",1998-05-05,24,2016,2,35,79,1422.3,1148.3,229.3,2.1,7.5,-3.6,3.4,0,1,-1,10.9,-3.6,0,7.3,1.2,2.4
"Jordan Leopold","JORDAN.LEOPOLD","8467917","07-08","COL","D","L",1980-08-03,27,1999,2,44,43,687.4,592,60.9,29.7,2,1.5,-0.2,-0.4,0.2,-0.2,1.8,1,0,2.8,0.5,1
"Jordan Leopold","JORDAN.LEOPOLD","8467917","08-09","CGY","D","L",1980-08-03,28,1999,2,44,19,398.4,311.2,41,43,0.5,-0.3,-1.3,-1.9,0.4,-0.3,-0.9,-2.1,0.1,-2.9,-0.5,-1
"Jordan Leopold","JORDAN.LEOPOLD","8467917","08-09","COL","D","L",1980-08-03,28,1999,2,44,64,1162.6,930.3,145.8,64.8,2.8,-0.7,-0.8,-0.4,1.8,-0.2,2,-1.1,1.5,2.4,0.4,0.9
"Jordan Leopold","JORDAN.LEOPOLD","8467917","09-10","FLA","D","L",1980-08-03,29,1999,2,44,61,1367.6,1098.4,65.7,183,0.5,0.8,0.5,0.6,1.4,-0.4,1,1.3,0.9,3.3,0.6,1.1
"Jordan Leopold","JORDAN.LEOPOLD","8467917","09-10","PIT","D","L",1980-08-03,29,1999,2,44,20,409,322.6,32.9,49.5,0.7,0.7,-0.8,0.6,0.5,-0.2,-0.2,1.3,0.3,1.5,0.3,0.5
"Jordan Leopold","JORDAN.LEOPOLD","8467917","10-11","BUF","D","L",1980-08-03,30,1999,2,44,71,1656.3,1254.1,192.7,182.7,-3.4,2,2.2,-1.3,1.2,-1,-1.1,0.7,0.2,-0.2,0,-0.1
"Jordan Leopold","JORDAN.LEOPOLD","8467917","11-12","BUF","D","L",1980-08-03,31,1999,2,44,79,1767.3,1403.8,158.4,182.4,7.1,-1.7,-0.8,0.5,1.9,-1,6.3,-1.2,0.9,6,1,1.9
"Jordan Leopold","JORDAN.LEOPOLD","8467917","12-13","BUF","D","L",1980-08-03,32,1999,2,44,24,507.2,393,53,53.1,2.1,1,-0.7,-0.8,-0.3,-0.2,1.5,0.2,-0.5,1.2,0.2,0.4
"Jordan Leopold","JORDAN.LEOPOLD","8467917","12-13","STL","D","L",1980-08-03,32,1999,2,44,15,274.8,238.7,32,1.1,-2.4,-0.7,-0.4,0,0.6,-0.1,-2.8,-0.7,0.5,-2.9,-0.5,-1
"Jordan Leopold","JORDAN.LEOPOLD","8467917","13-14","STL","D","L",1980-08-03,33,1999,2,44,27,421.2,384.9,22,10.5,-2.1,1,0.6,0.1,0.4,0.4,-1.5,1,0.8,0.4,0.1,0.1
"Jordan Leopold","JORDAN.LEOPOLD","8467917","14-15","CBJ","D","L",1980-08-03,34,1999,2,44,18,310.4,284.8,10.3,12.5,-3.1,-0.3,0,-0.1,0.3,-0.1,-3,-0.4,0.2,-3.3,-0.6,-1.2
"Jordan Leopold","JORDAN.LEOPOLD","8467917","14-15","MIN","D","L",1980-08-03,34,1999,2,44,18,239.8,234,0.3,4.3,-1.9,-0.1,0,0,-0.2,-0.1,-1.9,-0.1,-0.2,-2.2,-0.4,-0.8
"Jordan Leopold","JORDAN.LEOPOLD","8467917","14-15","STL","D","L",1980-08-03,34,1999,2,44,7,91.5,89.8,0.8,0.9,-0.8,1.4,0,0,0,-0.1,-0.8,1.4,-0.1,0.6,0.1,0.2
"Jordan Martinook","JORDAN.MARTINOOK","8476921","14-15","ARI","L","L",1992-07-25,22,2012,2,58,8,93.6,87.3,0.4,5.9,0.5,-0.4,0,0,0.2,0.2,0.5,-0.4,0.4,0.4,0.1,0.1
"Jordan Martinook","JORDAN.MARTINOOK","8476921","15-16","ARI","L","L",1992-07-25,23,2012,2,58,81,1230.4,978.5,27.8,209.8,-1.1,0.9,-0.8,1.5,1.1,0,-1.9,2.4,1.2,1.6,0.3,0.6
"Jordan Martinook","JORDAN.MARTINOOK","8476921","16-17","ARI","L","L",1992-07-25,24,2012,2,58,77,1207.3,990.6,27.8,171.2,4.3,-1.9,1.1,0.9,-0.7,-0.8,5.4,-1,-1.5,2.9,0.6,1.1
"Jordan Martinook","JORDAN.MARTINOOK","8476921","17-18","ARI","L","L",1992-07-25,25,2012,2,58,81,1134.8,958.2,13.3,147.6,-4.2,4.1,0,-0.1,-0.9,0.5,-4.3,4,-0.4,-0.6,-0.1,-0.2
"Jordan Martinook","JORDAN.MARTINOOK","8476921","18-19","CAR","L","L",1992-07-25,26,2012,2,58,82,1187.8,1027.8,7.8,131.3,2.6,3.4,-0.1,1.1,1,-0.5,2.5,4.5,0.6,7.6,1.4,2.7
"Jordan Martinook","JORDAN.MARTINOOK","8476921","19-20","CAR","L","L",1992-07-25,27,2012,2,58,45,506.7,441.8,1.7,57.5,-0.9,0.9,0,1.1,-1,-0.2,-0.9,1.9,-1.2,-0.1,0,0
"Jordan Martinook","JORDAN.MARTINOOK","8476921","20-21","CAR","L","L",1992-07-25,28,2012,2,58,44,561.3,494.1,3.6,54.6,0,-0.2,0,0,-0.4,0.2,0,-0.2,-0.2,-0.4,-0.1,-0.1
"Jordan Martinook","JORDAN.MARTINOOK","8476921","21-22","CAR","L","L",1992-07-25,29,2012,2,58,59,660.9,624.3,2.1,30.2,-0.5,1.2,0,-0.3,-0.6,-0.2,-0.5,0.9,-0.8,-0.4,-0.1,-0.1
"Jordan Martinook","JORDAN.MARTINOOK","8476921","22-23","CAR","L","L",1992-07-25,30,2012,2,58,82,1281.9,1087.5,8.9,162.5,6.2,2.3,-0.1,-0.5,-2,0.4,6.1,1.8,-1.6,6.3,1.1,2
"Jordan Nolan","JORDAN.NOLAN","8475325","11-12","L.A","C","L",1989-06-23,22,2009,7,185,26,243.1,234.4,7.2,1,0.2,2.1,-0.1,0,-0.1,0.4,0.1,2.1,0.3,2.5,0.4,0.8
"Jordan Nolan","JORDAN.NOLAN","8475325","12-13","L.A","C","L",1989-06-23,23,2009,7,185,44,372.8,366,4.7,0.2,-0.5,-1.8,0,0,-0.5,0.2,-0.5,-1.8,-0.3,-2.6,-0.5,-0.9
"Jordan Nolan","JORDAN.NOLAN","8475325","13-14","L.A","C","L",1989-06-23,24,2009,7,185,64,576,567.6,4.7,2,-1.9,1.4,0,0,0.5,0.7,-2,1.4,1.2,0.6,0.1,0.2
"Jordan Nolan","JORDAN.NOLAN","8475325","14-15","L.A","C","L",1989-06-23,25,2009,7,185,60,597.9,590.4,2.9,0.4,-1.9,-0.5,0,0,0.6,0.1,-1.9,-0.5,0.7,-1.8,-0.3,-0.6
"Jordan Nolan","JORDAN.NOLAN","8475325","15-16","L.A","C","L",1989-06-23,26,2009,7,185,52,462.6,457.3,3,1.5,0,-2.8,0,0,-0.7,0.7,0,-2.9,-0.1,-3,-0.6,-1.1
"Jordan Nolan","JORDAN.NOLAN","8475325","16-17","L.A","C","L",1989-06-23,27,2009,7,185,46,499.4,486,8.2,0.7,-1.5,0.1,-0.1,0,-0.5,-0.4,-1.6,0.1,-0.9,-2.4,-0.5,-0.9
"Jordan Nolan","JORDAN.NOLAN","8475325","17-18","BUF","C","L",1989-06-23,28,2009,7,185,69,676,659.8,4.9,3.4,-3.3,2.7,0,0,-0.6,0.1,-3.3,2.7,-0.5,-1.1,-0.2,-0.4
"Jordan Nolan","JORDAN.NOLAN","8475325","18-19","STL","C","L",1989-06-23,29,2009,7,185,14,111.1,109.9,0.3,0,2.4,-0.5,0,0,-0.1,-0.2,2.4,-0.5,-0.4,1.5,0.3,0.5
"Jordan Oesterle","JORDAN.OESTERLE","8477851","14-15","EDM","D","L",1992-06-25,22,2010,NA,NA,6,88.2,80.6,5.3,0.9,-0.9,0.5,0,0,0.2,0.1,-1,0.5,0.3,-0.2,0,-0.1
