"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","Opp #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60"
"Joel Kellman","JOEL.KELLMAN","8481516","19-20","S.J","C","L",1994-05-25,25,2012,NA,NA,31,328.65,433,13.98,28.06,0.12,0.006,0.16,0.17
"Joel Kellman","JOEL.KELLMAN","8481516","20-21","S.J","C","L",1994-05-25,26,2012,NA,NA,7,69.08,78,13.85,27.83,0.48,0.046,0.19,0.23
"Joel Kiviranta","JOEL.KIVIRANTA","8481641","19-20","DAL","L","L",1996-03-23,23,2014,NA,NA,11,114.8,196,14.01,28.2,0.32,0.009,0.14,0.18
"Joel Kiviranta","JOEL.KIVIRANTA","8481641","20-21","DAL","L","L",1996-03-23,24,2014,NA,NA,26,293,165,14.23,28.49,0.3,0.016,0.16,0.19
"Joel Kiviranta","JOEL.KIVIRANTA","8481641","21-22","DAL","L","L",1996-03-23,25,2014,NA,NA,56,525.87,617,14.19,28.36,0.5,0.016,0.2,0.2
"Joel Kiviranta","JOEL.KIVIRANTA","8481641","22-23","DAL","L","L",1996-03-23,26,2014,NA,NA,70,727.23,660,13.95,28.13,0.34,0.014,0.17,0.17
"Joel Kwiatkowski","JOEL.KWIATKOWSKI","8465168","07-08","ATL","D","L",1977-03-22,30,1996,8,194,18,283.42,239,12.97,28.02,0.24,0.021,0.19,0.17
"Joel L'Esperance","JOEL.L'ESPERANCE","8480769","18-19","DAL","R","R",1995-08-18,23,2013,NA,NA,18,195.6,258,13.92,27.86,0.26,0.007,0.12,0.16
"Joel L'Esperance","JOEL.L'ESPERANCE","8480769","19-20","DAL","R","R",1995-08-18,24,2013,NA,NA,3,18.47,34,13.4,27.37,0.97,0.033,0.17,0.22
"Joel L'Esperance","JOEL.L'ESPERANCE","8480769","20-21","DAL","R","R",1995-08-18,25,2013,NA,NA,12,101.78,124,13.95,27.76,-0.08,-0.012,0.13,0.14
"Joel Lundqvist","JOEL.LUNDQVIST","8468548","07-08","DAL","C","L",1982-03-02,25,2000,3,68,55,541.38,472,13.22,28.53,0.41,0.015,0.18,0.19
"Joel Lundqvist","JOEL.LUNDQVIST","8468548","08-09","DAL","C","L",1982-03-02,26,2000,3,68,43,424.15,478,13.24,28.26,0.63,0.016,0.18,0.18
"Joel Perrault","JOEL.PERRAULT","8469584","07-08","ARI","C","R",1983-04-06,24,2001,5,137,49,588.62,432,13.43,29.07,0.45,0.023,0.2,0.21
"Joel Perrault","JOEL.PERRAULT","8469584","08-09","ARI","C","R",1983-04-06,25,2001,5,137,7,79.15,126,13.62,29.19,1.54,0.042,0.24,0.26
"Joel Perrault","JOEL.PERRAULT","8469584","09-10","ARI","C","R",1983-04-06,26,2001,5,137,2,16.73,36,13.72,28.91,-0.1,-0.028,0.12,0.17
"Joel Perrault","JOEL.PERRAULT","8469584","10-11","VAN","C","R",1983-04-06,27,2001,5,137,7,47.85,107,13.68,27.87,0.94,0.048,0.19,0.19
"Joel Persson","JOEL.PERSSON","8480940","19-20","EDM","D","R",1994-03-04,25,2012,NA,NA,13,194.4,204,14.4,28.82,-0.15,-0.003,0.11,0.12
"Joel Rechlicz","JOEL.RECHLICZ","8474383","08-09","NYI","R","R",1987-06-14,21,2005,NA,NA,17,81.7,239,13.02,27.75,-0.07,-0.002,0.16,0.14
"Joel Rechlicz","JOEL.RECHLICZ","8474383","09-10","NYI","R","R",1987-06-14,22,2005,NA,NA,6,15.88,79,13.54,28.2,1.16,0.048,0.22,0.24
"Joel Rechlicz","JOEL.RECHLICZ","8474383","11-12","WSH","R","R",1987-06-14,24,2005,NA,NA,3,5.93,36,13.43,26.75,-0.12,-0.019,0.06,0.16
"Joel Teasdale","JOEL.TEASDALE","8480034","22-23","MTL","L","L",1999-03-11,23,2017,NA,NA,2,20.5,36,14.12,28.6,1.4,0.08,0.35,0.37
"Joel Vermin","JOEL.VERMIN","8477326","15-16","T.B","R","L",1992-02-05,23,2013,7,186,6,49.7,100,13.21,26.52,0.3,-0.004,0.14,0.16
"Joel Vermin","JOEL.VERMIN","8477326","16-17","T.B","R","L",1992-02-05,24,2013,7,186,18,178,273,14.13,28.29,0.5,0.013,0.16,0.18
"Joel Ward","JOEL.WARD","8468208","08-09","NSH","R","R",1980-12-02,27,1999,NA,NA,79,970.35,610,13.73,29.33,1.01,0.033,0.22,0.23
"Joel Ward","JOEL.WARD","8468208","09-10","NSH","R","R",1980-12-02,28,1999,NA,NA,71,1008.07,574,14.33,29.72,0.97,0.038,0.23,0.25
"Joel Ward","JOEL.WARD","8468208","10-11","NSH","R","R",1980-12-02,29,1999,NA,NA,80,1074.65,598,14.29,29.36,0.67,0.021,0.2,0.22
"Joel Ward","JOEL.WARD","8468208","11-12","WSH","R","R",1980-12-02,30,1999,NA,NA,73,833.77,595,14.27,28.87,0.29,0.012,0.17,0.19
"Joel Ward","JOEL.WARD","8468208","12-13","WSH","R","R",1980-12-02,31,1999,NA,NA,39,457.83,314,13.98,28.36,0.18,0.005,0.11,0.15
"Joel Ward","JOEL.WARD","8468208","13-14","WSH","R","R",1980-12-02,32,1999,NA,NA,82,1010.95,651,14.22,28.83,0.57,0.017,0.19,0.18
"Joel Ward","JOEL.WARD","8468208","14-15","WSH","R","R",1980-12-02,33,1999,NA,NA,82,1074.82,636,14.57,29.21,0.66,0.024,0.18,0.21
"Joel Ward","JOEL.WARD","8468208","15-16","S.J","R","R",1980-12-02,34,1999,NA,NA,79,1033.7,640,14.25,28.9,0.45,0.018,0.18,0.19
"Joel Ward","JOEL.WARD","8468208","16-17","S.J","R","R",1980-12-02,35,1999,NA,NA,78,1011.6,620,14.24,28.57,0.32,0.009,0.16,0.17
"Joel Ward","JOEL.WARD","8468208","17-18","S.J","R","R",1980-12-02,36,1999,NA,NA,52,538.77,549,13.82,27.8,0.23,0.009,0.16,0.16
"Joey Anderson","JOEY.ANDERSON","8479315","18-19","N.J","R","R",1998-06-19,20,2016,3,73,34,385.13,410,14.22,28.39,0.3,0.019,0.17,0.19
"Joey Anderson","JOEY.ANDERSON","8479315","19-20","N.J","R","R",1998-06-19,21,2016,3,73,18,195.45,259,13.76,27.65,0.39,0.011,0.15,0.17
"Joey Anderson","JOEY.ANDERSON","8479315","20-21","TOR","R","R",1998-06-19,22,2016,3,73,1,9.5,18,12.85,26.39,1.84,0.074,0.26,0.21
"Joey Anderson","JOEY.ANDERSON","8479315","21-22","TOR","R","R",1998-06-19,23,2016,3,73,5,43.62,85,13.96,28.08,0.19,0.002,0.17,0.21
"Joey Anderson","JOEY.ANDERSON","8479315","22-23","CHI","R","R",1998-06-19,24,2016,3,73,24,269.6,356,14.11,28.51,0.29,0.007,0.16,0.18
"Joey Anderson","JOEY.ANDERSON","8479315","22-23","TOR","R","R",1998-06-19,24,2016,3,73,14,129.92,202,13.98,28.09,-0.54,-0.038,0.12,0.11
"Joey Crabb","JOEY.CRABB","8470156","08-09","ATL","R","R",1983-04-03,25,2002,7,226,29,285.77,340,13.36,28.52,0.05,-0.001,0.18,0.16
"Joey Crabb","JOEY.CRABB","8470156","10-11","TOR","R","R",1983-04-03,27,2002,7,226,48,536.97,515,13.93,28.58,0.48,0.016,0.17,0.19
"Joey Crabb","JOEY.CRABB","8470156","11-12","TOR","R","R",1983-04-03,28,2002,7,226,67,782.32,585,14.16,28.59,0.13,0.009,0.17,0.19
"Joey Crabb","JOEY.CRABB","8470156","12-13","WSH","R","R",1983-04-03,29,2002,7,226,26,216.62,287,13.67,27.83,0.13,0.003,0.1,0.13
"Joey Crabb","JOEY.CRABB","8470156","13-14","FLA","R","R",1983-04-03,30,2002,7,226,9,109.17,133,14.13,28.65,1.51,0.046,0.22,0.23
"Joey Hishon","JOEY.HISHON","8475767","14-15","COL","C","L",1991-10-20,22,2010,1,17,13,118.27,218,13.68,27.25,-0.25,-0.011,0.11,0.12
"Joey Keane","JOEY.KEANE","8480466","20-21","CAR","D","R",1999-07-02,21,2018,3,88,1,16.8,18,12.91,25.9,0.68,0.011,0.13,0.27
"Joey Keane","JOEY.KEANE","8480466","21-22","CAR","D","R",1999-07-02,22,2018,3,88,1,13.62,18,13.89,27.55,-0.41,-0.011,0.16,0.12
"Joey Mormina","JOEY.MORMINA","8470208","07-08","CAR","D","L",1982-06-29,25,2002,6,193,1,7.75,18,11.75,25.87,-2.19,-0.022,0.19,0.15
"Joffrey Lupul","JOFFREY.LUPUL","8470207","07-08","PHI","R","R",1983-09-23,23,2002,1,7,56,727.63,437,13.75,29.61,0.28,0.012,0.17,0.18
"Joffrey Lupul","JOFFREY.LUPUL","8470207","08-09","PHI","R","R",1983-09-23,24,2002,1,7,79,1030.33,590,13.65,29.09,0.4,0.02,0.2,0.19
"Joffrey Lupul","JOFFREY.LUPUL","8470207","09-10","ANA","R","R",1983-09-23,25,2002,1,7,23,296.5,326,14.06,29.24,0.43,0.025,0.19,0.2
"Joffrey Lupul","JOFFREY.LUPUL","8470207","10-11","ANA","R","R",1983-09-23,26,2002,1,7,26,287.52,389,13.98,28.77,0.42,0.011,0.17,0.18
"Joffrey Lupul","JOFFREY.LUPUL","8470207","10-11","TOR","R","R",1983-09-23,26,2002,1,7,28,392.2,329,14.13,29,0.73,0.019,0.19,0.2
"Joffrey Lupul","JOFFREY.LUPUL","8470207","11-12","TOR","R","R",1983-09-23,27,2002,1,7,66,988.62,604,14.77,29.88,0.67,0.022,0.2,0.21
"Joffrey Lupul","JOFFREY.LUPUL","8470207","12-13","TOR","R","R",1983-09-23,28,2002,1,7,16,209.7,222,14.42,29.25,0.7,0.023,0.18,0.21
"Joffrey Lupul","JOFFREY.LUPUL","8470207","13-14","TOR","R","R",1983-09-23,29,2002,1,7,69,1067.15,635,14.28,29,0.56,0.019,0.18,0.18
"Joffrey Lupul","JOFFREY.LUPUL","8470207","14-15","TOR","R","R",1983-09-23,30,2002,1,7,55,721.53,590,14.37,28.82,0.36,0.018,0.18,0.2
"Joffrey Lupul","JOFFREY.LUPUL","8470207","15-16","TOR","R","R",1983-09-23,31,2002,1,7,46,543.12,512,14.19,28.72,0.59,0.019,0.19,0.19
"Johan Franzen","JOHAN.FRANZEN","8471309","07-08","DET","C","L",1979-12-23,27,2004,3,97,72,932.03,512,13.57,29.33,0.52,0.019,0.22,0.22
"Johan Franzen","JOHAN.FRANZEN","8471309","08-09","DET","C","L",1979-12-23,28,2004,3,97,70,993.62,586,13.85,29.6,0.82,0.033,0.22,0.22
"Johan Franzen","JOHAN.FRANZEN","8471309","09-10","DET","C","L",1979-12-23,29,2004,3,97,27,416.12,275,14.47,30.06,0.73,0.031,0.25,0.22
"Johan Franzen","JOHAN.FRANZEN","8471309","10-11","DET","C","L",1979-12-23,30,2004,3,97,76,1086.23,586,14.51,29.77,0.52,0.018,0.19,0.2
"Johan Franzen","JOHAN.FRANZEN","8471309","11-12","DET","C","L",1979-12-23,31,2004,3,97,77,1110.45,576,14.91,30.12,0.83,0.031,0.21,0.22
"Johan Franzen","JOHAN.FRANZEN","8471309","12-13","DET","C","L",1979-12-23,32,2004,3,97,41,572.85,315,14.69,29.61,0.73,0.031,0.21,0.23
"Johan Franzen","JOHAN.FRANZEN","8471309","13-14","DET","C","L",1979-12-23,33,2004,3,97,54,754.9,502,14.67,29.73,0.66,0.02,0.19,0.19
"Johan Franzen","JOHAN.FRANZEN","8471309","14-15","DET","C","L",1979-12-23,34,2004,3,97,33,406.45,394,14.34,28.78,0.24,0.009,0.18,0.19
"Johan Franzen","JOHAN.FRANZEN","8471309","15-16","DET","C","L",1979-12-23,35,2004,3,97,2,24.63,36,14.07,28.21,0.86,0.01,0.11,0.12
"Johan Harju","JOHAN.HARJU","8474085","10-11","T.B","L","L",1986-05-15,24,2007,6,167,10,71.32,163,13.7,28.44,-0.28,-0.011,0.15,0.14
"Johan Larsson","JOHAN.LARSSON","8475728","12-13","MIN","L","L",1992-07-25,20,2010,2,56,1,13.9,18,13.33,27.41,0.48,0.031,0.12,0.13
"Johan Larsson","JOHAN.LARSSON","8475728","13-14","BUF","L","L",1992-07-25,21,2010,2,56,28,339.37,417,14.01,28.4,0.7,0.026,0.22,0.2
"Johan Larsson","JOHAN.LARSSON","8475728","14-15","BUF","L","L",1992-07-25,22,2010,2,56,39,500.92,441,14.27,28.61,0.55,0.02,0.17,0.21
"Johan Larsson","JOHAN.LARSSON","8475728","15-16","BUF","L","L",1992-07-25,23,2010,2,56,74,989.38,639,14.14,28.62,0.6,0.02,0.2,0.2
"Johan Larsson","JOHAN.LARSSON","8475728","16-17","BUF","L","L",1992-07-25,24,2010,2,56,36,541.08,411,14.41,28.91,0.77,0.03,0.2,0.22
"Johan Larsson","JOHAN.LARSSON","8475728","17-18","BUF","L","L",1992-07-25,25,2010,2,56,80,941.02,658,14,28.07,0.37,0.012,0.17,0.17
"Johan Larsson","JOHAN.LARSSON","8475728","18-19","BUF","L","L",1992-07-25,26,2010,2,56,73,855.48,621,14.1,28.2,0.21,0.011,0.17,0.19
"Johan Larsson","JOHAN.LARSSON","8475728","19-20","BUF","L","L",1992-07-25,27,2010,2,56,62,776.92,589,14.25,28.6,0.49,0.019,0.18,0.18
"Johan Larsson","JOHAN.LARSSON","8475728","20-21","ARI","L","L",1992-07-25,28,2010,2,56,52,619.03,179,14.16,28.55,0.5,0.024,0.2,0.21
"Johan Larsson","JOHAN.LARSSON","8475728","21-22","ARI","L","L",1992-07-25,29,2010,2,56,29,424.03,427,14.52,29.01,0.32,0.016,0.21,0.21
"Johan Larsson","JOHAN.LARSSON","8475728","21-22","WSH","L","L",1992-07-25,29,2010,2,56,14,149.27,219,14.51,28.94,0.47,0.026,0.23,0.25
"Johan Motin","JOHAN.MOTIN","8474662","09-10","EDM","D","R",1989-10-10,19,2008,4,103,1,13.07,18,14.26,28.87,3.06,0.128,0.41,0.41
"Johan Sundstrom","JOHAN.SUNDSTROM","8476445","13-14","NYI","C","R",1992-09-21,20,2011,2,50,11,90.92,183,13.49,27.43,0.35,0.014,0.12,0.14
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","07-08","COL","D","L",1980-11-25,26,2000,5,159,81,1182.03,514,13.14,28.42,0.35,0.01,0.17,0.17
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","08-09","COL","D","L",1980-11-25,27,2000,5,159,75,1253.98,531,13.47,28.83,0.81,0.022,0.2,0.19
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","09-10","COL","D","L",1980-11-25,28,2000,5,159,59,861.18,511,13.7,28.42,0.31,0.007,0.16,0.16
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","10-11","COL","D","L",1980-11-25,29,2000,5,159,76,1317.58,614,14.21,29.22,0.52,0.013,0.17,0.19
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","11-12","TOR","D","L",1980-11-25,30,2000,5,159,66,1139.2,577,14.19,28.73,0.34,0.01,0.18,0.19
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","12-13","TOR","D","L",1980-11-25,31,2000,5,159,32,508.67,311,14.08,28.67,0.52,0.023,0.14,0.17
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","13-14","CAR","D","L",1980-11-25,32,2000,5,159,35,597.22,455,14.17,28.83,0.71,0.026,0.19,0.19
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","13-14","TOR","D","L",1980-11-25,32,2000,5,159,6,96.67,108,13.75,27.77,0.69,-0.002,0.15,0.14
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","14-15","CAR","D","L",1980-11-25,33,2000,5,159,57,943.23,550,14.18,28.4,0.11,0.01,0.14,0.17
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","15-16","BOS","D","L",1980-11-25,34,2000,5,159,17,283.02,263,14.08,28.33,0.84,0.023,0.21,0.21
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","15-16","CAR","D","L",1980-11-25,34,2000,5,159,64,1080.03,613,14.21,28.78,0.68,0.025,0.19,0.2
"John-Michael Liles","JOHN-MICHAEL.LILES","8468639","16-17","BOS","D","L",1980-11-25,35,2000,5,159,36,476.55,490,13.85,27.74,0.12,0.009,0.19,0.18
"John Albert","JOHN.ALBERT","8474012","13-14","WPG","C","L",1989-01-19,24,2007,6,175,9,45.95,139,13.55,27.54,-0.01,-0.004,0.13,0.13
"John Carlson","JOHN.CARLSON","8474590","09-10","WSH","D","R",1990-01-10,19,2008,1,27,22,325.02,303,13.61,28.3,0.14,0.007,0.16,0.18
"John Carlson","JOHN.CARLSON","8474590","10-11","WSH","D","R",1990-01-10,20,2008,1,27,81,1441.12,618,14.31,29.42,0.68,0.029,0.2,0.21
"John Carlson","JOHN.CARLSON","8474590","11-12","WSH","D","R",1990-01-10,21,2008,1,27,82,1438.77,628,14.63,29.57,0.47,0.019,0.2,0.21
"John Carlson","JOHN.CARLSON","8474590","12-13","WSH","D","R",1990-01-10,22,2008,1,27,48,845.68,333,14.65,29.77,0.48,0.019,0.17,0.2
"John Carlson","JOHN.CARLSON","8474590","13-14","WSH","D","R",1990-01-10,23,2008,1,27,82,1414.92,654,14.67,29.76,0.93,0.035,0.22,0.22
"John Carlson","JOHN.CARLSON","8474590","14-15","WSH","D","R",1990-01-10,24,2008,1,27,82,1461.45,637,14.66,29.38,0.54,0.021,0.17,0.2
"John Carlson","JOHN.CARLSON","8474590","15-16","WSH","D","R",1990-01-10,25,2008,1,27,56,994.92,570,14.18,28.76,0.58,0.02,0.18,0.19
"John Carlson","JOHN.CARLSON","8474590","16-17","WSH","D","R",1990-01-10,26,2008,1,27,72,1199.2,620,14.58,29.19,0.57,0.024,0.19,0.21
"John Carlson","JOHN.CARLSON","8474590","17-18","WSH","D","R",1990-01-10,27,2008,1,27,82,1463.07,669,14.38,28.81,0.53,0.019,0.18,0.19
"John Carlson","JOHN.CARLSON","8474590","18-19","WSH","D","R",1990-01-10,28,2008,1,27,80,1408.27,673,14.55,29.09,0.44,0.02,0.18,0.2
"John Carlson","JOHN.CARLSON","8474590","19-20","WSH","D","R",1990-01-10,29,2008,1,27,69,1250.07,625,14.52,29.16,0.73,0.029,0.2,0.21
"John Carlson","JOHN.CARLSON","8474590","20-21","WSH","D","R",1990-01-10,30,2008,1,27,52,921.77,174,14.53,28.8,0.7,0.027,0.18,0.2
"John Carlson","JOHN.CARLSON","8474590","21-22","WSH","D","R",1990-01-10,31,2008,1,27,78,1354.25,698,14.49,28.89,0.48,0.02,0.19,0.2
"John Carlson","JOHN.CARLSON","8474590","22-23","WSH","D","R",1990-01-10,32,2008,1,27,40,685.42,462,14.18,28.66,0.89,0.041,0.2,0.22
"John Erskine","JOHN.ERSKINE","8467365","07-08","WSH","D","L",1980-06-26,27,1998,2,39,51,679.32,422,13.22,28.51,-0.15,-0.007,0.14,0.14
"John Erskine","JOHN.ERSKINE","8467365","08-09","WSH","D","L",1980-06-26,28,1998,2,39,52,781.23,496,13.43,28.65,0.18,0.008,0.18,0.16
"John Erskine","JOHN.ERSKINE","8467365","09-10","WSH","D","L",1980-06-26,29,1998,2,39,50,733.47,476,13.76,28.55,0.12,0.003,0.13,0.16
"John Erskine","JOHN.ERSKINE","8467365","10-11","WSH","D","L",1980-06-26,30,1998,2,39,72,964.32,599,13.71,28.18,0.26,0.012,0.15,0.17
"John Erskine","JOHN.ERSKINE","8467365","11-12","WSH","D","L",1980-06-26,31,1998,2,39,28,321.8,394,13.74,27.84,0.11,-0.002,0.12,0.13
"John Erskine","JOHN.ERSKINE","8467365","12-13","WSH","D","L",1980-06-26,32,1998,2,39,30,482.4,281,14.49,29.48,0.49,0.012,0.14,0.17
"John Erskine","JOHN.ERSKINE","8467365","13-14","WSH","D","L",1980-06-26,33,1998,2,39,37,498.63,441,13.9,28.21,0.23,0.009,0.16,0.15
"John Gilmour","JOHN.GILMOUR","8477337","17-18","NYR","D","L",1993-05-17,24,2013,7,198,28,428.77,360,14.07,28.21,0.41,0.02,0.18,0.2
"John Gilmour","JOHN.GILMOUR","8477337","18-19","NYR","D","L",1993-05-17,25,2013,7,198,5,79.38,90,14.18,28.03,0.36,0.017,0.19,0.19
"John Gilmour","JOHN.GILMOUR","8477337","19-20","BUF","D","L",1993-05-17,26,2013,7,198,4,61.65,72,14.06,28.65,0.19,0.008,0.16,0.17
"John Hayden","JOHN.HAYDEN","8477401","16-17","CHI","C","R",1995-02-14,21,2013,3,74,12,136.7,215,14.07,28.26,0.56,0.008,0.16,0.17
"John Hayden","JOHN.HAYDEN","8477401","17-18","CHI","C","R",1995-02-14,22,2013,3,74,47,451.52,522,13.82,27.85,0.31,0.018,0.17,0.18
"John Hayden","JOHN.HAYDEN","8477401","18-19","CHI","C","R",1995-02-14,23,2013,3,74,54,459.1,554,14.04,28.12,0.23,0.011,0.14,0.16
"John Hayden","JOHN.HAYDEN","8477401","19-20","N.J","C","R",1995-02-14,24,2013,3,74,43,401.73,502,13.6,27.39,0,-0.004,0.11,0.14
"John Hayden","JOHN.HAYDEN","8477401","20-21","ARI","C","R",1995-02-14,25,2013,3,74,29,258.85,164,13.94,27.99,-0.11,-0.008,0.14,0.15
"John Hayden","JOHN.HAYDEN","8477401","21-22","BUF","C","R",1995-02-14,26,2013,3,74,55,554.85,599,14.07,28.06,0.18,0.007,0.17,0.17
"John Hayden","JOHN.HAYDEN","8477401","22-23","SEA","C","R",1995-02-14,27,2013,3,74,7,55.38,123,13.98,28.08,0.02,-0.005,0.11,0.12
"John Klingberg","JOHN.KLINGBERG","8475906","14-15","DAL","D","R",1992-08-14,22,2010,5,131,65,1188.3,599,14.56,29.17,0.47,0.018,0.19,0.21
"John Klingberg","JOHN.KLINGBERG","8475906","15-16","DAL","D","R",1992-08-14,23,2010,5,131,76,1427.33,611,14.42,29.19,0.55,0.023,0.19,0.2
"John Klingberg","JOHN.KLINGBERG","8475906","16-17","DAL","D","R",1992-08-14,24,2010,5,131,80,1550.9,643,14.52,29.14,0.56,0.024,0.19,0.21
"John Klingberg","JOHN.KLINGBERG","8475906","17-18","DAL","D","R",1992-08-14,25,2010,5,131,82,1527.63,657,14.32,28.8,0.54,0.019,0.19,0.2
"John Klingberg","JOHN.KLINGBERG","8475906","18-19","DAL","D","R",1992-08-14,26,2010,5,131,64,1293.95,611,14.57,29.2,0.47,0.016,0.17,0.19
"John Klingberg","JOHN.KLINGBERG","8475906","19-20","DAL","D","R",1992-08-14,27,2010,5,131,58,1083.97,545,14.44,29.01,0.67,0.025,0.22,0.23
"John Klingberg","JOHN.KLINGBERG","8475906","20-21","DAL","D","R",1992-08-14,28,2010,5,131,53,1004.08,196,14.34,28.65,0.42,0.016,0.15,0.18
"John Klingberg","JOHN.KLINGBERG","8475906","21-22","DAL","D","R",1992-08-14,29,2010,5,131,74,1368.28,673,14.5,28.96,0.41,0.012,0.19,0.2
"John Klingberg","JOHN.KLINGBERG","8475906","22-23","ANA","D","R",1992-08-14,30,2010,5,131,50,914.77,589,14.23,28.66,0.53,0.028,0.2,0.2
"John Klingberg","JOHN.KLINGBERG","8475906","22-23","MIN","D","R",1992-08-14,30,2010,5,131,17,273.13,242,13.98,28.1,0.29,0.018,0.16,0.17
"John Leonard","JOHN.LEONARD","8481077","20-21","S.J","L","L",1998-08-07,22,2018,6,182,44,448.22,179,13.9,27.99,0,-0.004,0.16,0.17
"John Leonard","JOHN.LEONARD","8481077","21-22","S.J","L","L",1998-08-07,23,2018,6,182,14,145.4,202,14,27.86,0.6,0.017,0.14,0.16
"John Leonard","JOHN.LEONARD","8481077","22-23","NSH","L","L",1998-08-07,24,2018,6,182,6,66.82,108,13.93,28.12,0.16,0.02,0.18,0.18
"John Madden","JOHN.MADDEN","8466371","07-08","N.J","C","L",1973-05-04,34,1991,NA,NA,80,1168.83,515,13.97,30.17,0.36,0.019,0.22,0.21
"John Madden","JOHN.MADDEN","8466371","08-09","N.J","C","L",1973-05-04,35,1991,NA,NA,76,979.58,607,13.58,29,0.38,0.014,0.19,0.18
"John Madden","JOHN.MADDEN","8466371","09-10","CHI","C","L",1973-05-04,36,1991,NA,NA,79,1002.62,597,13.94,28.87,0.49,0.018,0.19,0.19
"John Madden","JOHN.MADDEN","8466371","10-11","MIN","C","L",1973-05-04,37,1991,NA,NA,76,941.23,613,13.97,28.7,0.49,0.021,0.2,0.2
"John Madden","JOHN.MADDEN","8466371","11-12","FLA","C","L",1973-05-04,38,1991,NA,NA,31,330.93,393,13.87,28.03,0.21,0.005,0.16,0.18
"John Marino","JOHN.MARINO","8478507","19-20","PIT","D","R",1997-05-21,22,2015,6,154,56,960.8,611,14.35,28.82,0.58,0.025,0.19,0.21
"John Marino","JOHN.MARINO","8478507","20-21","PIT","D","R",1997-05-21,23,2015,6,154,52,902.22,174,14.35,28.55,0.55,0.029,0.19,0.22
"John Marino","JOHN.MARINO","8478507","21-22","PIT","D","R",1997-05-21,24,2015,6,154,81,1389.18,705,14.36,28.69,0.42,0.013,0.18,0.19
"John Marino","JOHN.MARINO","8478507","22-23","N.J","D","R",1997-05-21,25,2015,6,154,64,1104.55,650,14.57,29.39,0.57,0.025,0.2,0.21
"John McCarthy","JOHN.MCCARTHY","8473562","09-10","S.J","L","L",1986-08-09,23,2006,7,202,4,36.03,72,13.19,27.02,0.55,0.017,0.18,0.17
"John McCarthy","JOHN.MCCARTHY","8473562","10-11","S.J","L","L",1986-08-09,24,2006,7,202,37,304.62,434,13.41,27.67,0.02,0.001,0.15,0.16
"John McCarthy","JOHN.MCCARTHY","8473562","11-12","S.J","L","L",1986-08-09,25,2006,7,202,10,93.6,165,13.7,27.66,0.06,0,0.17,0.15
"John McCarthy","JOHN.MCCARTHY","8473562","13-14","S.J","L","L",1986-08-09,27,2006,7,202,36,347.47,492,13.61,27.55,0.25,0,0.14,0.14
"John McCarthy","JOHN.MCCARTHY","8473562","15-16","S.J","L","L",1986-08-09,29,2006,7,202,1,7.08,18,13.93,27.41,0.76,0.007,0.06,0.12
"John McFarland","JOHN.MCFARLAND","8475756","15-16","FLA","C","R",1992-04-02,23,2010,2,33,3,28.95,54,13.93,28.09,1.65,0.104,0.29,0.3
"John Mitchell","JOHN.MITCHELL","8470750","08-09","TOR","C","L",1985-01-22,23,2003,5,158,76,861.43,602,13.43,28.65,0.18,0.012,0.19,0.17
"John Mitchell","JOHN.MITCHELL","8470750","09-10","TOR","C","L",1985-01-22,24,2003,5,158,60,758.48,555,13.93,28.87,0.4,0.014,0.17,0.19
"John Mitchell","JOHN.MITCHELL","8470750","10-11","TOR","C","L",1985-01-22,25,2003,5,158,23,253.02,321,13.74,28.31,0.44,0.014,0.17,0.17
"John Mitchell","JOHN.MITCHELL","8470750","11-12","NYR","C","L",1985-01-22,26,2003,5,158,63,590.08,502,13.81,27.92,0.19,0.005,0.16,0.18
"John Mitchell","JOHN.MITCHELL","8470750","12-13","COL","C","L",1985-01-22,27,2003,5,158,47,638.02,320,14.21,28.67,0.33,0.014,0.16,0.18
"John Mitchell","JOHN.MITCHELL","8470750","13-14","COL","C","L",1985-01-22,28,2003,5,158,75,991.67,630,14.08,28.53,0.57,0.022,0.19,0.18
"John Mitchell","JOHN.MITCHELL","8470750","14-15","COL","C","L",1985-01-22,29,2003,5,158,68,949.22,603,14.3,28.69,0.69,0.027,0.18,0.21
"John Mitchell","JOHN.MITCHELL","8470750","15-16","COL","C","L",1985-01-22,30,2003,5,158,71,872.77,626,14.11,28.55,0.59,0.023,0.18,0.18
"John Mitchell","JOHN.MITCHELL","8470750","16-17","COL","C","L",1985-01-22,31,2003,5,158,65,754.3,605,13.96,27.98,0.26,0.015,0.17,0.18
