"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft_Yr","Draft_Rd","Draft_Ov","GP","TOI_EV","TOI_PP","EV_iFF","PP_iFF","EV_Sh%","PP_Sh%","All_Sh%","EV_Sh_Goals","PP_Sh_Goals","All_Sh_Goals"
"Josh Bailey","JOSH.BAILEY","8474573","20-21","NYI","C","L",1989-10-02,30,2008,1,9,54,760.3,107.2,69,20,0.036,-0.084,0.009,2.48,-1.69,0.8
"Josh Bailey","JOSH.BAILEY","8474573","21-22","NYI","C/R","L",1989-10-02,31,2008,1,9,74,1015.1,113.5,93,13,0.045,0.026,0.043,4.23,0.33,4.56
"Josh Bailey","JOSH.BAILEY","8474573","22-23","NYI","R","L",1989-10-02,32,2008,1,9,64,780.4,88.8,79,14,0.016,-0.079,0.002,1.27,-1.1,0.17
"Josh Brown","JOSH.BROWN","8477384","18-19","FLA","D","R",1994-01-21,24,2013,6,152,37,457.7,1.1,38,1,0.001,0,0.001,0.05,0,0.05
"Josh Brown","JOSH.BROWN","8477384","19-20","FLA","D","R",1994-01-21,25,2013,6,152,56,722,1.4,69,0,0.018,0,0.018,1.23,0,1.23
"Josh Brown","JOSH.BROWN","8477384","20-21","OTT","D","R",1994-01-21,26,2013,6,152,26,307.4,0.7,17,0,-0.021,0,-0.021,-0.37,0,-0.37
"Josh Brown","JOSH.BROWN","8477384","21-22","BOS/OTT","D","R",1994-01-21,27,2013,6,152,52,636.4,1,60,0,-0.034,0,-0.034,-2.05,0,-2.05
"Josh Brown","JOSH.BROWN","8477384","22-23","ARI","D","R",1994-01-21,28,2013,6,152,68,868.3,1.6,102,0,0.003,0,0.003,0.28,0,0.28
"Josh Currie","JOSH.CURRIE","8477680","18-19","EDM","R","R",1992-10-29,25,2011,NA,NA,21,181.6,1.1,24,0,0.01,0,0.01,0.24,0,0.24
"Josh Currie","JOSH.CURRIE","8477680","20-21","PIT","R","R",1992-10-29,27,2011,NA,NA,1,5.1,1.1,0,0,0,0,0,0,0,0
"Josh Dunne","JOSH.DUNNE","8482623","20-21","CBJ","C","L",1998-12-08,21,2017,NA,NA,6,61.8,0,8,0,-0.027,0,-0.027,-0.22,0,-0.22
"Josh Dunne","JOSH.DUNNE","8482623","22-23","CBJ","C","L",1998-12-08,23,2017,NA,NA,8,68.2,7.7,8,1,-0.025,-0.015,-0.024,-0.2,-0.02,-0.22
"Josh Gorges","JOSH.GORGES","8470324","07-08","MTL","D","L",1984-08-14,23,2002,NA,NA,62,904.4,15.9,60,2,-0.038,-0.003,-0.036,-2.26,-0.01,-2.26
"Josh Gorges","JOSH.GORGES","8470324","08-09","MTL","D","L",1984-08-14,24,2002,NA,NA,81,1283.1,94.1,84,20,-0.006,0.048,0.005,-0.47,0.95,0.48
"Josh Gorges","JOSH.GORGES","8470324","09-10","MTL","D","L",1984-08-14,25,2002,NA,NA,82,1380,68.9,78,7,0.009,-0.017,0.007,0.69,-0.12,0.57
"Josh Gorges","JOSH.GORGES","8470324","10-11","MTL","D","L",1984-08-14,26,2002,NA,NA,36,592.7,24.1,31,6,-0.033,0.06,-0.018,-1.02,0.36,-0.66
"Josh Gorges","JOSH.GORGES","8470324","11-12","MTL","D","L",1984-08-14,27,2002,NA,NA,82,1486.8,34.3,81,3,-0.009,-0.007,-0.009,-0.7,-0.02,-0.72
"Josh Gorges","JOSH.GORGES","8470324","12-13","MTL","D","L",1984-08-14,28,2002,NA,NA,48,840,21.6,53,6,0.016,-0.023,0.012,0.86,-0.14,0.72
"Josh Gorges","JOSH.GORGES","8470324","13-14","MTL","D","L",1984-08-14,29,2002,NA,NA,66,1144.9,24.3,66,4,-0.015,-0.008,-0.014,-0.98,-0.03,-1.01
"Josh Gorges","JOSH.GORGES","8470324","14-15","BUF","D","L",1984-08-14,30,2002,NA,NA,46,833.5,43.6,41,4,-0.038,-0.008,-0.035,-1.55,-0.03,-1.58
"Josh Gorges","JOSH.GORGES","8470324","15-16","BUF","D","L",1984-08-14,31,2002,NA,NA,77,1368.5,5.3,89,0,-0.009,0,-0.009,-0.78,0,-0.78
"Josh Gorges","JOSH.GORGES","8470324","16-17","BUF","D","L",1984-08-14,32,2002,NA,NA,66,1025.3,0.9,52,0,-0.008,0,-0.008,-0.44,0,-0.44
"Josh Gorges","JOSH.GORGES","8470324","17-18","BUF","D","L",1984-08-14,33,2002,NA,NA,34,439.6,0.6,25,0,-0.033,0,-0.033,-0.82,0,-0.82
"Josh Gratton","JOSH.GRATTON","8469844","07-08","ARI","L","L",1982-09-09,25,2000,NA,NA,1,9.7,0,1,0,-0.009,0,-0.009,-0.01,0,-0.01
"Josh Gratton","JOSH.GRATTON","8469844","08-09","PHI","L","L",1982-09-09,26,2000,NA,NA,19,117.2,0,18,0,0.006,0,0.006,0.12,0,0.12
"Josh Green","JOSH.GREEN","8464984","10-11","ANA","C","L",1977-11-16,32,1996,2,30,12,112,0.1,17,0,-0.035,0,-0.035,-0.59,0,-0.59
"Josh Green","JOSH.GREEN","8464984","11-12","EDM","C","L",1977-11-16,33,1996,2,30,7,71.3,7.3,16,4,-0.039,0.024,-0.027,-0.63,0.09,-0.54
"Josh Hennessy","JOSH.HENNESSY","8470636","07-08","OTT","C","L",1985-02-07,22,2003,2,43,5,18.7,0,2,0,-0.01,0,-0.01,-0.02,0,-0.02
"Josh Hennessy","JOSH.HENNESSY","8470636","08-09","OTT","C","L",1985-02-07,23,2003,2,43,1,11.1,2.6,0,0,0,0,0,0,0,0
"Josh Hennessy","JOSH.HENNESSY","8470636","09-10","OTT","C","L",1985-02-07,24,2003,2,43,4,23.5,0,2,0,-0.011,0,-0.011,-0.02,0,-0.02
"Josh Hennessy","JOSH.HENNESSY","8470636","11-12","BOS","C","L",1985-02-07,26,2003,2,43,3,20,0,3,0,-0.013,0,-0.013,-0.04,0,-0.04
"Josh Jacobs","JOSH.JACOBS","8477972","18-19","N.J","D","R",1996-02-15,22,2014,2,41,1,14.9,0,2,0,0.003,0,0.003,0.01,0,0.01
"Josh Jacobs","JOSH.JACOBS","8477972","19-20","N.J","D","R",1996-02-15,23,2014,2,41,2,32.5,0,4,0,0,0,0,0,0,0
"Josh Jooris","JOSH.JOORIS","8477591","14-15","CGY","R","R",1990-07-14,24,2008,NA,NA,60,746.1,40.3,112,11,-0.011,0.097,-0.001,-1.24,1.07,-0.17
"Josh Jooris","JOSH.JOORIS","8477591","15-16","CGY","R","R",1990-07-14,25,2008,NA,NA,59,614.4,9.2,94,1,-0.022,-0.015,-0.022,-2.04,-0.01,-2.06
"Josh Jooris","JOSH.JOORIS","8477591","16-17","ARI/NYR","R","R",1990-07-14,26,2008,NA,NA,54,574.4,1.5,92,0,-0.006,0,-0.006,-0.54,0,-0.54
"Josh Jooris","JOSH.JOORIS","8477591","17-18","CAR/PIT","R","R",1990-07-14,27,2008,NA,NA,40,348.5,3.5,60,1,-0.007,-0.016,-0.007,-0.43,-0.02,-0.45
"Josh Langfeld","JOSH.LANGFELD","8466200","07-08","NSH","R","R",1977-07-17,30,1997,3,66,2,19.2,0,6,0,-0.017,0,-0.017,-0.1,0,-0.1
"Josh Leivo","JOSH.LEIVO","8476410","13-14","TOR","L","R",1993-05-26,20,2011,3,86,7,67.3,0,6,0,0.029,0,0.029,0.17,0,0.17
"Josh Leivo","JOSH.LEIVO","8476410","14-15","TOR","L","R",1993-05-26,21,2011,3,86,9,67.7,0,12,0,0.005,0,0.005,0.06,0,0.06
"Josh Leivo","JOSH.LEIVO","8476410","15-16","TOR","L","R",1993-05-26,22,2011,3,86,12,111.3,32,21,7,0.081,0.009,0.063,1.71,0.06,1.77
"Josh Leivo","JOSH.LEIVO","8476410","16-17","TOR","L","R",1993-05-26,23,2011,3,86,13,136.4,24.9,30,10,-0.031,-0.012,-0.027,-0.94,-0.12,-1.07
"Josh Leivo","JOSH.LEIVO","8476410","17-18","TOR","L","R",1993-05-26,24,2011,3,86,16,135.8,30,24,12,-0.014,-0.071,-0.033,-0.34,-0.85,-1.2
"Josh Leivo","JOSH.LEIVO","8476410","18-19","TOR/VAN","L","R",1993-05-26,25,2011,3,86,76,877,171.5,163,47,0.003,-0.038,-0.006,0.47,-1.79,-1.32
"Josh Leivo","JOSH.LEIVO","8476410","19-20","VAN","L","R",1993-05-26,26,2011,3,86,36,462.1,65.7,91,11,0.004,-0.063,-0.003,0.4,-0.69,-0.29
"Josh Leivo","JOSH.LEIVO","8476410","20-21","CGY","L","R",1993-05-26,27,2011,3,86,38,386.9,15.8,74,2,0.008,-0.021,0.007,0.61,-0.04,0.56
"Josh Leivo","JOSH.LEIVO","8476410","21-22","CAR","L","R",1993-05-26,28,2011,3,86,7,64.2,0,14,0,-0.016,0,-0.016,-0.22,0,-0.22
"Josh Leivo","JOSH.LEIVO","8476410","22-23","STL","L","R",1993-05-26,29,2011,3,86,51,567.5,34.5,121,5,-0.036,-0.036,-0.036,-4.32,-0.18,-4.5
"Josh Mahura","JOSH.MAHURA","8479372","18-19","ANA","D","L",1998-05-05,20,2016,3,85,17,224.8,14.9,24,2,0.013,-0.003,0.012,0.32,-0.01,0.31
"Josh Mahura","JOSH.MAHURA","8479372","19-20","ANA","D","L",1998-05-05,21,2016,3,85,11,158.9,17.4,14,2,0.041,0.001,0.036,0.58,0,0.58
"Josh Mahura","JOSH.MAHURA","8479372","20-21","ANA","D","L",1998-05-05,22,2016,3,85,13,200.5,4.9,21,0,0.023,0,0.023,0.47,0,0.47
"Josh Mahura","JOSH.MAHURA","8479372","21-22","ANA","D","L",1998-05-05,23,2016,3,85,38,520.3,1.8,52,0,0.037,0,0.037,1.92,0,1.92
"Josh Mahura","JOSH.MAHURA","8479372","22-23","FLA","D","L",1998-05-05,24,2016,3,85,82,1098.2,14.8,118,1,0,0.005,0,-0.04,0,-0.03
"Josh Manson","JOSH.MANSON","8476312","14-15","ANA","D","R",1991-10-07,22,2011,6,160,28,465.7,1.5,33,0,-0.036,0,-0.036,-1.18,0,-1.18
"Josh Manson","JOSH.MANSON","8476312","15-16","ANA","D","R",1991-10-07,23,2011,6,160,71,1162,6.5,114,2,0.007,-0.004,0.007,0.8,-0.01,0.8
"Josh Manson","JOSH.MANSON","8476312","16-17","ANA","D","R",1991-10-07,24,2011,6,160,82,1305.2,4.9,122,0,0,0,0,0.05,0,0.05
"Josh Manson","JOSH.MANSON","8476312","17-18","ANA","D","R",1991-10-07,25,2011,6,160,80,1392.5,7,157,0,0.007,0,0.007,1.15,0,1.15
"Josh Manson","JOSH.MANSON","8476312","18-19","ANA","D","R",1991-10-07,26,2011,6,160,74,1381.5,9.2,118,0,-0.009,0,-0.009,-1.05,0,-1.05
"Josh Manson","JOSH.MANSON","8476312","19-20","ANA","D","R",1991-10-07,27,2011,6,160,50,876.6,5.9,93,1,-0.023,0.004,-0.023,-2.13,0,-2.12
"Josh Manson","JOSH.MANSON","8476312","20-21","ANA","D","R",1991-10-07,28,2011,6,160,23,349.5,0.9,25,0,0.012,0,0.012,0.31,0,0.31
"Josh Manson","JOSH.MANSON","8476312","21-22","ANA/COL","D","R",1991-10-07,29,2011,6,160,67,1114,3.2,119,0,0.022,0,0.022,2.64,0,2.64
"Josh Manson","JOSH.MANSON","8476312","22-23","COL","D","R",1991-10-07,30,2011,6,160,27,413.1,0.5,50,0,0.005,0,0.005,0.27,0,0.27
"Josh Morrissey","JOSH.MORRISSEY","8477504","15-16","WPG","D","L",1995-03-28,20,2013,1,13,1,15.5,0,1,0,0.001,0,0.001,0,0,0
"Josh Morrissey","JOSH.MORRISSEY","8477504","16-17","WPG","D","L",1995-03-28,21,2013,1,13,82,1458.9,49.3,121,8,0.019,0.05,0.021,2.28,0.4,2.68
"Josh Morrissey","JOSH.MORRISSEY","8477504","17-18","WPG","D","L",1995-03-28,22,2013,1,13,81,1408.4,26,137,2,0.031,0.001,0.03,4.22,0,4.22
"Josh Morrissey","JOSH.MORRISSEY","8477504","18-19","WPG","D","L",1995-03-28,23,2013,1,13,59,1027.9,100.9,114,12,-0.017,0.184,0.002,-1.96,2.21,0.25
"Josh Morrissey","JOSH.MORRISSEY","8477504","19-20","WPG","D","L",1995-03-28,24,2013,1,13,65,1275.2,112.7,138,27,-0.001,-0.018,-0.004,-0.19,-0.48,-0.67
"Josh Morrissey","JOSH.MORRISSEY","8477504","20-21","WPG","D","L",1995-03-28,25,2013,1,13,56,1062.3,161.3,125,30,-0.008,-0.026,-0.011,-0.98,-0.78,-1.76
"Josh Morrissey","JOSH.MORRISSEY","8477504","21-22","WPG","D","L",1995-03-28,26,2013,1,13,79,1541.3,194.7,189,55,-0.011,0.056,0.004,-2.15,3.08,0.94
"Josh Morrissey","JOSH.MORRISSEY","8477504","22-23","WPG","D","L",1995-03-28,27,2013,1,13,78,1523.9,286.8,200,49,0.04,-0.022,0.028,7.99,-1.06,6.93
"Josh Norris","JOSH.NORRIS","8480064","19-20","OTT","C","L",1999-05-05,20,2017,1,19,3,45.2,8.4,8,1,-0.024,-0.016,-0.023,-0.19,-0.02,-0.21
"Josh Norris","JOSH.NORRIS","8480064","20-21","OTT","C","L",1999-05-05,21,2017,1,19,56,753.6,139.4,90,40,0.04,0.002,0.028,3.56,0.09,3.66
"Josh Norris","JOSH.NORRIS","8480064","21-22","OTT","C","L",1999-05-05,22,2017,1,19,66,931.6,213.6,138,104,0.04,0.042,0.041,5.45,4.41,9.86
"Josh Norris","JOSH.NORRIS","8480064","22-23","OTT","C","L",1999-05-05,23,2017,1,19,8,103.6,24.8,18,5,0.023,-0.037,0.01,0.41,-0.19,0.22
"Josh Teves","JOSH.TEVES","8481425","18-19","VAN","D","L",1995-02-18,23,2013,NA,NA,1,13.3,0,0,0,0,0,0,0,0,0
"Joshua Ho-Sang","JOSHUA.HO-SANG","8477959","16-17","NYI","C","R",1996-01-22,20,2014,1,28,21,289.1,49.2,26,6,0.045,0.031,0.042,1.16,0.19,1.35
"Joshua Ho-Sang","JOSHUA.HO-SANG","8477959","17-18","NYI","C","R",1996-01-22,21,2014,1,28,22,263,49.7,21,5,0.025,-0.032,0.014,0.52,-0.16,0.36
"Joshua Ho-Sang","JOSHUA.HO-SANG","8477959","18-19","NYI","C","R",1996-01-22,22,2014,1,28,10,125.5,19.2,10,3,0.01,-0.027,0.002,0.1,-0.08,0.02
"Josiah Slavin","JOSIAH.SLAVIN","8481004","21-22","CHI","L","L",1998-12-31,22,2018,7,193,15,162.7,0.4,16,0,-0.044,0,-0.044,-0.7,0,-0.7
"Jozef Stumpel","JOZEF.STUMPEL","8458554","07-08","FLA","C","R",1972-07-20,35,1991,2,40,52,663.3,136.3,60,24,-0.006,-0.025,-0.011,-0.36,-0.6,-0.96
"Jt Wyman","JT.WYMAN","8471312","09-10","MTL","R","R",1986-02-27,23,2004,4,100,3,12.8,0,1,0,-0.008,0,-0.008,-0.01,0,-0.01
"Jt Wyman","JT.WYMAN","8471312","11-12","T.B","R","R",1986-02-27,25,2004,4,100,40,371.1,2.4,45,0,-0.021,0,-0.021,-0.94,0,-0.94
"Jt Wyman","JT.WYMAN","8471312","12-13","T.B","R","R",1986-02-27,26,2004,4,100,1,11.5,0,0,0,0,0,0,0,0,0
"Juho Lammikko","JUHO.LAMMIKKO","8477996","18-19","FLA","L","L",1996-01-29,22,2014,3,65,40,362.3,2.8,50,0,-0.059,0,-0.059,-2.95,0,-2.95
"Juho Lammikko","JUHO.LAMMIKKO","8477996","20-21","FLA","L","L",1996-01-29,24,2014,3,65,44,423.3,4.3,53,1,-0.009,-0.017,-0.01,-0.5,-0.02,-0.52
"Juho Lammikko","JUHO.LAMMIKKO","8477996","21-22","VAN","L","L",1996-01-29,25,2014,3,65,75,804.8,9,87,0,-0.008,0,-0.008,-0.66,0,-0.66
"Jujhar Khaira","JUJHAR.KHAIRA","8476915","15-16","EDM","L","L",1994-08-13,21,2012,3,63,15,153.9,0,20,0,-0.044,0,-0.044,-0.87,0,-0.87
"Jujhar Khaira","JUJHAR.KHAIRA","8476915","16-17","EDM","L","L",1994-08-13,22,2012,3,63,10,91,0,15,0,-0.004,0,-0.004,-0.06,0,-0.06
"Jujhar Khaira","JUJHAR.KHAIRA","8476915","17-18","EDM","L","L",1994-08-13,23,2012,3,63,69,745,24.1,104,2,0.011,-0.022,0.01,1.1,-0.04,1.06
"Jujhar Khaira","JUJHAR.KHAIRA","8476915","18-19","EDM","L","L",1994-08-13,24,2012,3,63,60,653.8,22.5,74,1,-0.042,-0.015,-0.042,-3.12,-0.01,-3.14
"Jujhar Khaira","JUJHAR.KHAIRA","8476915","19-20","EDM","L","L",1994-08-13,25,2012,3,63,64,684,8.3,82,0,-0.003,0,-0.003,-0.27,0,-0.27
"Jujhar Khaira","JUJHAR.KHAIRA","8476915","20-21","EDM","L","L",1994-08-13,26,2012,3,63,40,393.6,2.7,51,0,-0.009,0,-0.009,-0.44,0,-0.44
"Jujhar Khaira","JUJHAR.KHAIRA","8476915","21-22","CHI","L","L",1994-08-13,27,2012,3,63,27,312.6,1.2,38,0,0.003,0,0.003,0.11,0,0.11
"Jujhar Khaira","JUJHAR.KHAIRA","8476915","22-23","CHI","L","L",1994-08-13,28,2012,3,63,51,577,36.1,73,7,-0.026,0.008,-0.023,-1.92,0.05,-1.86
"Julian Melchiori","JULIAN.MELCHIORI","8475815","13-14","WPG","D","L",1991-12-06,21,2010,3,87,1,8.7,0,0,0,0,0,0,0,0,0
"Julian Melchiori","JULIAN.MELCHIORI","8475815","15-16","WPG","D","L",1991-12-06,23,2010,3,87,11,144.9,0,15,0,-0.017,0,-0.017,-0.26,0,-0.26
"Julian Melchiori","JULIAN.MELCHIORI","8475815","16-17","WPG","D","L",1991-12-06,24,2010,3,87,18,312,0.3,22,0,-0.027,0,-0.027,-0.6,0,-0.6
"Julien Brouillette","JULIEN.BROUILLETTE","8475567","13-14","WSH","D","L",1986-12-05,26,2005,NA,NA,10,150,0.4,8,0,0.048,0,0.048,0.38,0,0.38
"Julien Brouillette","JULIEN.BROUILLETTE","8475567","14-15","WPG","D","L",1986-12-05,27,2005,NA,NA,1,9.6,0,0,0,0,0,0,0,0,0
"Julien Gauthier","JULIEN.GAUTHIER","8479328","19-20","CAR/NYR","R","R",1997-10-15,21,2016,1,21,17,136.4,1,19,0,-0.036,0,-0.036,-0.68,0,-0.68
"Julien Gauthier","JULIEN.GAUTHIER","8479328","20-21","NYR","R","R",1997-10-15,22,2016,1,21,30,279.8,7.2,46,1,-0.037,-0.018,-0.036,-1.68,-0.02,-1.7
"Julien Gauthier","JULIEN.GAUTHIER","8479328","21-22","NYR","R","R",1997-10-15,23,2016,1,21,49,479.1,19.8,87,5,-0.056,-0.039,-0.055,-4.84,-0.2,-5.03
"Julien Gauthier","JULIEN.GAUTHIER","8479328","22-23","NYR/OTT","R","R",1997-10-15,24,2016,1,21,57,485.9,3.7,73,0,0.047,0,0.047,3.46,0,3.46
"Julius Honka","JULIUS.HONKA","8477945","16-17","DAL","D","R",1995-12-03,20,2014,1,14,16,243.6,22.2,39,4,-0.012,-0.006,-0.012,-0.47,-0.02,-0.5
"Julius Honka","JULIUS.HONKA","8477945","17-18","DAL","D","R",1995-12-03,21,2014,1,14,42,486.5,54,50,9,-0.009,-0.025,-0.011,-0.44,-0.22,-0.67
"Julius Honka","JULIUS.HONKA","8477945","18-19","DAL","D","R",1995-12-03,22,2014,1,14,29,374.3,12.1,46,2,-0.036,-0.004,-0.035,-1.66,-0.01,-1.67
"Junior Lessard","JUNIOR.LESSARD","8471206","07-08","DAL/T.B","R","R",1980-05-26,27,1998,NA,NA,21,197.8,7.5,30,0,-0.01,0,-0.01,-0.31,0,-0.31
"Juraj Slafkovsky","JURAJ.SLAFKOVSKY","8483515","22-23","MTL","L","L",2004-03-30,18,2022,1,1,39,421.2,50.5,51,9,-0.007,0.005,-0.005,-0.37,0.04,-0.33
"Jussi Jokinen","JUSSI.JOKINEN","8469638","07-08","DAL/T.B","L","L",1983-04-01,24,2001,6,192,72,830,197.2,122,45,0.016,0.028,0.02,1.99,1.28,3.27
"Jussi Jokinen","JUSSI.JOKINEN","8469638","08-09","CAR/T.B","L","L",1983-04-01,25,2001,6,192,71,823.8,107.3,107,15,-0.014,0.032,-0.009,-1.54,0.48,-1.06
"Jussi Jokinen","JUSSI.JOKINEN","8469638","09-10","CAR","L","L",1983-04-01,26,2001,6,192,80,1032.1,264.6,149,65,0.047,0.033,0.043,7.02,2.17,9.2
"Jussi Jokinen","JUSSI.JOKINEN","8469638","10-11","CAR","L","L",1983-04-01,27,2001,6,192,69,872.3,236.2,119,48,0.009,0.027,0.014,1.1,1.32,2.42
"Jussi Jokinen","JUSSI.JOKINEN","8469638","11-12","CAR","L","L",1983-04-01,28,2001,6,192,79,1043.9,215.8,129,41,-0.029,-0.032,-0.03,-3.74,-1.3,-5.04
"Jussi Jokinen","JUSSI.JOKINEN","8469638","12-13","CAR/PIT","L","L",1983-04-01,29,2001,6,192,43,493.8,104.1,83,23,0.006,0.034,0.012,0.49,0.78,1.27
"Jussi Jokinen","JUSSI.JOKINEN","8469638","13-14","PIT","L","L",1983-04-01,30,2001,6,192,81,1065.7,184.7,177,46,0.032,0.027,0.031,5.74,1.24,6.99
"Jussi Jokinen","JUSSI.JOKINEN","8469638","14-15","FLA","L","L",1983-04-01,31,2001,6,192,81,1011.4,176.6,121,42,-0.004,-0.043,-0.014,-0.47,-1.8,-2.27
"Jussi Jokinen","JUSSI.JOKINEN","8469638","15-16","FLA","L","L",1983-04-01,32,2001,6,192,81,1042.3,206.4,142,38,0.019,0.024,0.02,2.63,0.92,3.56
"Jussi Jokinen","JUSSI.JOKINEN","8469638","16-17","FLA","L","L",1983-04-01,33,2001,6,192,69,922.7,168.6,118,33,-0.016,0.012,-0.01,-1.89,0.4,-1.49
"Jussi Jokinen","JUSSI.JOKINEN","8469638","17-18","CBJ/EDM/L.A/VAN","L","L",1983-04-01,34,2001,6,192,60,597.6,46.6,89,12,-0.011,-0.028,-0.013,-1,-0.33,-1.34
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","07-08","DET","L","L",1987-02-25,20,2005,2,42,2,23,0,8,0,-0.024,0,-0.024,-0.19,0,-0.19
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","08-09","DET","L","L",1987-02-25,21,2005,2,42,2,18.6,0,6,0,-0.018,0,-0.018,-0.11,0,-0.11
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","09-10","DET","L","L",1987-02-25,22,2005,2,42,50,478.6,36,102,7,-0.03,-0.044,-0.031,-3.04,-0.31,-3.34
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","10-11","DET","L","L",1987-02-25,23,2005,2,42,74,767.5,12.1,174,5,-0.017,-0.03,-0.017,-2.89,-0.15,-3.04
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","11-12","DET","L","L",1987-02-25,24,2005,2,42,81,869.9,10.5,151,1,-0.017,-0.015,-0.017,-2.52,-0.01,-2.54
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","12-13","DET","L","L",1987-02-25,25,2005,2,42,48,646.5,31.4,113,7,-0.001,-0.054,-0.004,-0.06,-0.38,-0.43
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","13-14","DET","L","L",1987-02-25,26,2005,2,42,70,952.4,61.6,184,9,-0.012,-0.047,-0.014,-2.24,-0.42,-2.67
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","14-15","DET","L","L",1987-02-25,27,2005,2,42,71,976.9,197,142,48,0.027,0.026,0.027,3.84,1.25,5.08
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","15-16","DET","L","L",1987-02-25,28,2005,2,42,82,1103,224.7,154,45,0.002,-0.006,0,0.34,-0.26,0.08
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","16-17","DET","L","L",1987-02-25,29,2005,2,42,64,813,145.8,105,29,-0.04,0.01,-0.029,-4.23,0.3,-3.94
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","17-18","DET","L","L",1987-02-25,30,2005,2,42,75,932.8,171.6,128,25,-0.006,-0.015,-0.008,-0.81,-0.38,-1.2
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","18-19","DET","L","L",1987-02-25,31,2005,2,42,71,891.7,42.6,117,7,-0.046,0.004,-0.043,-5.39,0.03,-5.36
"Justin Abdelkader","JUSTIN.ABDELKADER","8471716","19-20","DET","L","L",1987-02-25,32,2005,2,42,49,475.9,23.9,52,7,-0.059,-0.042,-0.057,-3.05,-0.3,-3.34
"Justin Auger","JUSTIN.AUGER","8477428","17-18","L.A","R","R",1994-05-14,23,2013,4,103,2,16,0,2,0,-0.01,0,-0.01,-0.02,0,-0.02
"Justin Bailey","JUSTIN.BAILEY","8477473","15-16","BUF","R","R",1995-07-01,20,2013,2,52,8,90.4,2.2,24,1,-0.053,-0.015,-0.052,-1.28,-0.02,-1.29
"Justin Bailey","JUSTIN.BAILEY","8477473","16-17","BUF","R","R",1995-07-01,21,2013,2,52,32,338.1,0,49,0,-0.017,0,-0.017,-0.84,0,-0.84
"Justin Bailey","JUSTIN.BAILEY","8477473","17-18","BUF","R","R",1995-07-01,22,2013,2,52,12,124.1,0.4,25,0,0.077,0,0.077,1.92,0,1.92
"Justin Bailey","JUSTIN.BAILEY","8477473","18-19","PHI","R","R",1995-07-01,23,2013,2,52,11,63.1,0,7,0,-0.025,0,-0.025,-0.17,0,-0.17
"Justin Bailey","JUSTIN.BAILEY","8477473","19-20","VAN","R","R",1995-07-01,24,2013,2,52,2,10.7,0,1,0,-0.01,0,-0.01,-0.01,0,-0.01
"Justin Bailey","JUSTIN.BAILEY","8477473","20-21","VAN","R","R",1995-07-01,25,2013,2,52,3,20.3,0,7,0,-0.026,0,-0.026,-0.18,0,-0.18
"Justin Bailey","JUSTIN.BAILEY","8477473","21-22","VAN","R","R",1995-07-01,26,2013,2,52,14,108.5,0.2,15,0,-0.038,0,-0.038,-0.57,0,-0.57
"Justin Barron","JUSTIN.BARRON","8482111","21-22","COL/MTL","D","R",2001-11-15,19,2020,1,25,7,107.1,6.2,14,0,0.028,0,0.028,0.39,0,0.39
"Justin Barron","JUSTIN.BARRON","8482111","22-23","MTL","D","R",2001-11-15,20,2020,1,25,39,573.9,37.6,43,7,0.023,0.052,0.027,1,0.36,1.37
"Justin Braun","JUSTIN.BRAUN","8474027","10-11","S.J","D","R",1987-02-10,23,2007,7,201,28,400.6,28.9,61,15,-0.032,0.068,-0.012,-1.93,1.01,-0.92
"Justin Braun","JUSTIN.BRAUN","8474027","11-12","S.J","D","R",1987-02-10,24,2007,7,201,66,943.8,72.2,135,30,-0.026,-0.02,-0.025,-3.51,-0.59,-4.1
"Justin Braun","JUSTIN.BRAUN","8474027","12-13","S.J","D","R",1987-02-10,25,2007,7,201,41,650.9,52.7,70,9,-0.035,-0.036,-0.035,-2.46,-0.32,-2.78
"Justin Braun","JUSTIN.BRAUN","8474027","13-14","S.J","D","R",1987-02-10,26,2007,7,201,82,1429.3,84.2,146,13,-0.011,-0.016,-0.011,-1.57,-0.2,-1.77
"Justin Braun","JUSTIN.BRAUN","8474027","14-15","S.J","D","R",1987-02-10,27,2007,7,201,70,1267,35.9,122,10,-0.026,-0.03,-0.026,-3.18,-0.3,-3.47
"Justin Braun","JUSTIN.BRAUN","8474027","15-16","S.J","D","R",1987-02-10,28,2007,7,201,80,1407.6,52.8,146,4,-0.018,-0.009,-0.018,-2.69,-0.04,-2.73
"Justin Braun","JUSTIN.BRAUN","8474027","16-17","S.J","D","R",1987-02-10,29,2007,7,201,81,1416.2,8.9,150,0,0.003,0,0.003,0.39,0,0.39
