"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","xEVO_GAR","xEVD_GAR","xPPO_GAR","xSHD_GAR","Take_GAR","Draw_GAR","xOff_GAR","xDef_GAR","Pens_GAR","xGAR","xWAR","xSPAR"
"Michael Frolik","MICHAEL.FROLIK","8473564","18-19","CGY","R","L",1988-02-17,30,2006,1,10,65,868.5,6.1,0.5,0,-1.2,-0.4,-0.3,6.1,-0.7,-0.7,4.7,0.9,1.6
"Michael Frolik","MICHAEL.FROLIK","8473564","19-20","BUF","R","L",1988-02-17,31,2006,1,10,19,255.7,-2.4,-0.4,0,-1.1,0.2,0.2,-2.4,-1.5,0.4,-3.5,-0.6,-1.2
"Michael Frolik","MICHAEL.FROLIK","8473564","19-20","CGY","R","L",1988-02-17,31,2006,1,10,38,453.3,0.5,0.4,0,0.5,-1.3,-0.2,0.5,0.9,-1.5,0,0,0
"Michael Frolik","MICHAEL.FROLIK","8473564","20-21","MTL","R","L",1988-02-17,32,2006,1,10,8,91.5,-0.5,0.4,0,0,0.2,0,-0.5,0.4,0.2,0.2,0,0.1
"Michael Grabner","MICHAEL.GRABNER","8473546","09-10","VAN","R","L",1987-10-05,21,2006,1,14,20,278.1,0,-0.5,1,0,0.1,0,1.1,-0.5,0.1,0.7,0.1,0.2
"Michael Grabner","MICHAEL.GRABNER","8473546","10-11","NYI","R","L",1987-10-05,22,2006,1,14,76,1146.3,10.5,-0.6,0.1,2.4,2,1.3,10.6,1.8,3.3,15.7,2.8,5.4
"Michael Grabner","MICHAEL.GRABNER","8473546","11-12","NYI","R","L",1987-10-05,23,2006,1,14,78,1212.4,3.8,-4.7,-0.5,0.6,2.2,-0.5,3.3,-4.2,1.7,0.9,0.1,0.3
"Michael Grabner","MICHAEL.GRABNER","8473546","12-13","NYI","R","L",1987-10-05,24,2006,1,14,45,665.7,7.2,-0.4,0.9,0.8,0,-0.4,8.1,0.4,-0.4,8.1,1.5,2.8
"Michael Grabner","MICHAEL.GRABNER","8473546","13-14","NYI","R","L",1987-10-05,25,2006,1,14,64,908.4,1.8,-2,-0.2,2.9,1.3,0.7,1.6,0.9,2,4.5,0.8,1.6
"Michael Grabner","MICHAEL.GRABNER","8473546","14-15","NYI","R","L",1987-10-05,26,2006,1,14,34,439.8,3.1,-0.7,0,-0.2,0.6,-0.2,3.1,-0.9,0.5,2.7,0.5,1
"Michael Grabner","MICHAEL.GRABNER","8473546","15-16","TOR","R","L",1987-10-05,27,2006,1,14,80,1157.5,0.8,0.1,-0.1,0.8,2,-2,0.7,1,0,1.6,0.3,0.6
"Michael Grabner","MICHAEL.GRABNER","8473546","16-17","NYR","R","L",1987-10-05,28,2006,1,14,76,1071.2,11.8,-1.9,0,0.9,1.5,0.5,11.8,-1.1,2.1,12.8,2.4,4.7
"Michael Grabner","MICHAEL.GRABNER","8473546","17-18","N.J","R","L",1987-10-05,29,2006,1,14,21,307.7,-1.5,-0.6,0,0.1,0.3,0.3,-1.5,-0.5,0.6,-1.4,-0.3,-0.5
"Michael Grabner","MICHAEL.GRABNER","8473546","17-18","NYR","R","L",1987-10-05,29,2006,1,14,59,877.8,9.4,-2.7,0,0.7,0.6,-0.6,9.3,-2.1,-0.1,7.2,1.4,2.7
"Michael Grabner","MICHAEL.GRABNER","8473546","18-19","ARI","R","L",1987-10-05,30,2006,1,14,41,590,-1.9,-0.3,0,1.1,0.4,-0.1,-1.9,0.8,0.3,-0.8,-0.2,-0.3
"Michael Grabner","MICHAEL.GRABNER","8473546","19-20","ARI","R","L",1987-10-05,31,2006,1,14,46,568.9,1,0.3,0,0.7,0.7,-0.2,1,1,0.5,2.4,0.4,0.8
"Michael Kapla","MICHAEL.KAPLA","8480081","16-17","N.J","D","L",1994-09-19,21,2013,NA,NA,5,87.2,-0.2,-0.7,0,0,0.2,-0.1,-0.2,-0.7,0.1,-0.8,-0.2,-0.3
"Michael Kesselring","MICHAEL.KESSELRING","8480891","22-23","ARI","D","R",2000-01-13,22,2018,6,164,9,153.8,-0.4,0.4,0,0,-0.3,-0.2,-0.3,0.4,-0.4,-0.3,-0.1,-0.1
"Michael Kostka","MICHAEL.KOSTKA","8474497","12-13","TOR","D","R",1985-11-28,26,2004,NA,NA,35,772.8,-2.2,1.8,-0.1,-0.4,-0.3,0.1,-2.3,1.5,-0.2,-1,-0.2,-0.4
"Michael Kostka","MICHAEL.KOSTKA","8474497","13-14","CHI","D","R",1985-11-28,27,2004,NA,NA,9,130,1.5,-1,0,0,-0.2,-0.1,1.5,-1,-0.4,0.2,0,0.1
"Michael Kostka","MICHAEL.KOSTKA","8474497","13-14","T.B","D","R",1985-11-28,27,2004,NA,NA,19,302,0.6,1,0,0,0.7,0.1,0.6,1.1,0.7,2.5,0.5,0.9
"Michael Kostka","MICHAEL.KOSTKA","8474497","14-15","NYR","D","R",1985-11-28,28,2004,NA,NA,7,107.7,0.4,-0.4,0,0,0.2,0.1,0.4,-0.4,0.3,0.4,0.1,0.1
"Michael Kostka","MICHAEL.KOSTKA","8474497","15-16","OTT","D","R",1985-11-28,29,2004,NA,NA,15,222.7,-0.1,0.5,0,0.1,0.2,-0.2,-0.1,0.5,-0.1,0.3,0.1,0.1
"Michael Latta","MICHAEL.LATTA","8475247","13-14","WSH","C","R",1991-05-25,22,2009,3,72,17,131.1,0.4,0.6,0,-0.2,0.3,0.3,0.4,0.4,0.6,1.4,0.3,0.5
"Michael Latta","MICHAEL.LATTA","8475247","14-15","WSH","C","R",1991-05-25,23,2009,3,72,53,444.1,-0.4,1.3,0,0.1,0.5,-0.6,-0.4,1.4,-0.1,0.9,0.2,0.3
"Michael Latta","MICHAEL.LATTA","8475247","15-16","WSH","C","R",1991-05-25,24,2009,3,72,43,347.7,-0.2,1.1,0,0,0.3,0.3,-0.2,1.1,0.6,1.5,0.3,0.5
"Michael McCarron","MICHAEL.MCCARRON","8477446","15-16","MTL","R","R",1995-03-07,20,2013,1,25,20,233.6,-1,-0.2,-0.1,0,-0.2,-0.3,-1.1,-0.2,-0.5,-1.8,-0.3,-0.7
"Michael McCarron","MICHAEL.MCCARRON","8477446","16-17","MTL","R","R",1995-03-07,21,2013,1,25,31,306.6,-1.5,0.3,0,0,-0.2,0.1,-1.5,0.3,-0.1,-1.4,-0.3,-0.5
"Michael McCarron","MICHAEL.MCCARRON","8477446","17-18","MTL","R","R",1995-03-07,22,2013,1,25,18,157.7,-2.3,0.1,0,0,-1,-0.3,-2.3,0.1,-1.3,-3.4,-0.7,-1.3
"Michael McCarron","MICHAEL.MCCARRON","8477446","20-21","NSH","R","R",1995-03-07,25,2013,1,25,6,61.8,-0.2,0,0,0,-0.2,0,-0.2,0,-0.2,-0.4,-0.1,-0.1
"Michael McCarron","MICHAEL.MCCARRON","8477446","21-22","NSH","R","R",1995-03-07,26,2013,1,25,51,529.9,2.5,-0.5,0,-0.9,-0.6,-0.2,2.5,-1.4,-0.8,0.4,0.1,0.1
"Michael McCarron","MICHAEL.MCCARRON","8477446","22-23","NSH","R","R",1995-03-07,27,2013,1,25,32,337.3,0.5,-0.7,0,-0.4,-0.5,0,0.5,-1.1,-0.6,-1.1,-0.2,-0.4
"Michael McLeod","MICHAEL.MCLEOD","8479415","18-19","N.J","C","R",1998-02-03,20,2016,1,12,21,256.1,-2,-0.3,0,0,-0.2,0.4,-2.1,-0.3,0.2,-2.1,-0.4,-0.8
"Michael McLeod","MICHAEL.MCLEOD","8479415","19-20","N.J","C","R",1998-02-03,21,2016,1,12,12,122.8,0.4,0.3,0,0,-0.1,0,0.4,0.4,-0.1,0.6,0.1,0.2
"Michael McLeod","MICHAEL.MCLEOD","8479415","20-21","N.J","C","R",1998-02-03,22,2016,1,12,52,718.3,3.1,-0.1,0,-0.4,-0.5,-0.5,3,-0.5,-1,1.5,0.3,0.5
"Michael McLeod","MICHAEL.MCLEOD","8479415","21-22","N.J","C","R",1998-02-03,23,2016,1,12,77,1026.1,-1.9,0,-0.2,1.6,0,-0.5,-2.1,1.5,-0.5,-1.1,-0.2,-0.4
"Michael McLeod","MICHAEL.MCLEOD","8479415","22-23","N.J","C","R",1998-02-03,24,2016,1,12,80,980.1,-1.4,-0.1,-0.1,1.7,0.8,0.3,-1.5,1.6,1.1,1.2,0.2,0.4
"Michael Mersch","MICHAEL.MERSCH","8476352","15-16","L.A","L","L",1992-10-02,22,2011,4,110,17,176.5,-2.2,-1.2,0,0,0.4,0,-2.2,-1.3,0.4,-3,-0.6,-1.1
"Michael Nylander","MICHAEL.NYLANDER","8458573","07-08","WSH","C","L",1972-10-03,34,1991,3,59,40,766.7,2.9,-4.5,1.9,0,0.3,-0.4,4.8,-4.5,-0.1,0.2,0,0.1
"Michael Nylander","MICHAEL.NYLANDER","8458573","08-09","WSH","C","L",1972-10-03,35,1991,3,59,72,1010.6,6.3,-3.7,0.5,0,0.4,-1.5,6.8,-3.7,-1.1,2,0.4,0.7
"Michael Peca","MICHAEL.PECA","8458976","07-08","CBJ","C","R",1974-03-26,33,1992,2,40,65,1207.4,-1.3,1.6,0.3,-0.1,-2.4,-1,-1,1.5,-3.3,-2.9,-0.5,-1
"Michael Peca","MICHAEL.PECA","8458976","08-09","CBJ","C","R",1974-03-26,34,1992,2,40,71,1001.3,-0.2,0.4,-0.9,1.1,-1.4,-1.9,-1.1,1.4,-3.3,-2.9,-0.5,-1
"Michael Pezzetta","MICHAEL.PEZZETTA","8479543","21-22","MTL","C/L","L",1998-03-13,23,2016,6,160,51,399.6,1.6,0.3,0,0,-1.4,0.1,1.5,0.3,-1.3,0.5,0.1,0.2
"Michael Pezzetta","MICHAEL.PEZZETTA","8479543","22-23","MTL","L","L",1998-03-13,24,2016,6,160,63,587.3,1.7,0.8,0,-0.6,-1.2,0.1,1.7,0.2,-1.1,0.8,0.1,0.3
"Michael Raffl","MICHAEL.RAFFL","8477290","13-14","PHI","L","L",1988-12-01,24,2007,NA,NA,68,883.4,2.1,2.4,0,2.4,-0.2,1.1,2,4.8,0.9,7.7,1.5,2.7
"Michael Raffl","MICHAEL.RAFFL","8477290","14-15","PHI","L","L",1988-12-01,25,2007,NA,NA,67,951.1,9.4,1.9,0.4,0.5,-0.1,-0.2,9.9,2.4,-0.3,12,2.3,4.4
"Michael Raffl","MICHAEL.RAFFL","8477290","15-16","PHI","L","L",1988-12-01,26,2007,NA,NA,82,1172.5,5,3.1,-0.1,0,0.3,0.2,4.9,3.1,0.5,8.5,1.6,3.1
"Michael Raffl","MICHAEL.RAFFL","8477290","16-17","PHI","L","L",1988-12-01,27,2007,NA,NA,52,689.6,3.4,-1.6,0,0,0.6,0.4,3.4,-1.6,1,2.8,0.5,1
"Michael Raffl","MICHAEL.RAFFL","8477290","17-18","PHI","L","L",1988-12-01,28,2007,NA,NA,76,1007.3,3.3,3,-0.3,1.2,0.3,0.6,3,4.2,1,8.2,1.6,3.1
"Michael Raffl","MICHAEL.RAFFL","8477290","18-19","PHI","L","L",1988-12-01,29,2007,NA,NA,67,764.8,-1.7,-0.2,0,-0.1,-1.2,-0.4,-1.7,-0.4,-1.5,-3.6,-0.7,-1.3
"Michael Raffl","MICHAEL.RAFFL","8477290","19-20","PHI","L","L",1988-12-01,30,2007,NA,NA,58,717.3,1.3,-0.1,0,0.9,0.3,0.1,1.3,0.9,0.4,2.6,0.5,0.9
"Michael Raffl","MICHAEL.RAFFL","8477290","20-21","PHI","L","L",1988-12-01,31,2007,NA,NA,34,431,-0.3,-0.4,-0.1,-0.5,-0.7,0,-0.4,-1,-0.7,-2,-0.4,-0.7
"Michael Raffl","MICHAEL.RAFFL","8477290","20-21","WSH","L","L",1988-12-01,31,2007,NA,NA,10,152.1,0.9,1.1,-0.1,0.1,0.1,0.1,0.8,1.2,0.2,2.2,0.4,0.8
"Michael Raffl","MICHAEL.RAFFL","8477290","21-22","DAL","L","L",1988-12-01,32,2007,NA,NA,76,1104.7,0.5,7.4,0,1,1.2,1.7,0.5,8.4,2.9,11.8,2.1,3.9
"Michael Rasmussen","MICHAEL.RASMUSSEN","8479992","18-19","DET","C","L",1999-04-17,19,2017,1,9,62,748.7,-3,2.1,-0.2,0,-0.3,0.2,-3.2,2.1,-0.1,-1.2,-0.2,-0.4
"Michael Rasmussen","MICHAEL.RASMUSSEN","8479992","20-21","DET","C","L",1999-04-17,21,2017,1,9,40,592,-3.1,-0.9,-1,-0.2,-0.6,0.4,-4.2,-1.1,-0.2,-5.5,-1,-1.8
"Michael Rasmussen","MICHAEL.RASMUSSEN","8479992","21-22","DET","C","L",1999-04-17,22,2017,1,9,80,1161.5,1.8,-0.5,-1.1,-0.4,-1.3,1.8,0.8,-0.8,0.5,0.5,0.1,0.2
"Michael Rasmussen","MICHAEL.RASMUSSEN","8479992","22-23","DET","C","L",1999-04-17,23,2017,1,9,56,845,1.1,1.6,-0.1,0,-0.7,1.9,0.9,1.6,1.2,3.7,0.6,1.2
"Michael Ryan","MICHAEL.RYAN","8467905","07-08","BUF","C","L",1980-05-16,27,1999,2,32,46,454.6,-0.3,0.8,0,0.2,0.1,0.8,-0.3,1.1,0.9,1.6,0.3,0.6
"Michael Ryan","MICHAEL.RYAN","8467905","08-09","CAR","C","L",1980-05-16,28,1999,2,32,18,147.6,-1.2,1.2,0,0,0.3,0.3,-1.3,1.2,0.5,0.5,0.1,0.2
"Michael Ryder","MICHAEL.RYDER","8467545","07-08","MTL","R","R",1980-03-31,27,1998,8,216,70,926.4,6.7,-2.2,-0.5,0,0.5,0,6.2,-2.2,0.5,4.5,0.8,1.6
"Michael Ryder","MICHAEL.RYDER","8467545","08-09","BOS","R","R",1980-03-31,28,1998,8,216,73,1089.5,8.7,1.3,3.7,0,0.9,0.4,12.5,1.3,1.3,15.1,2.7,5.3
"Michael Ryder","MICHAEL.RYDER","8467545","09-10","BOS","R","R",1980-03-31,29,1998,8,216,82,1254.1,1.5,0.8,2.7,0,1.1,-0.1,4.3,0.8,1,6,1.1,2.1
"Michael Ryder","MICHAEL.RYDER","8467545","10-11","BOS","R","R",1980-03-31,30,1998,8,216,79,1144.4,0.3,-1.7,2.5,0,1,1,2.9,-1.6,1.9,3.2,0.6,1.1
"Michael Ryder","MICHAEL.RYDER","8467545","11-12","DAL","R","R",1980-03-31,31,1998,8,216,82,1425.3,13.8,-0.6,0.9,0,-0.4,-0.5,14.7,-0.6,-0.9,13.1,2.3,4.2
"Michael Ryder","MICHAEL.RYDER","8467545","12-13","DAL","R","R",1980-03-31,32,1998,8,216,19,311.1,2.6,0.8,0.6,0,0.1,-0.1,3.3,0.9,0,4.1,0.8,1.4
"Michael Ryder","MICHAEL.RYDER","8467545","12-13","MTL","R","R",1980-03-31,32,1998,8,216,27,427.2,1.6,-1.3,3.4,0,0.4,-0.2,5,-1.3,0.1,3.8,0.7,1.3
"Michael Ryder","MICHAEL.RYDER","8467545","13-14","N.J","R","R",1980-03-31,33,1998,8,216,82,1294.1,2.6,3.9,-0.1,0,1.6,-1.2,2.4,3.9,0.4,6.7,1.3,2.4
"Michael Ryder","MICHAEL.RYDER","8467545","14-15","N.J","R","R",1980-03-31,34,1998,8,216,47,680.6,-0.4,-0.2,-0.5,0,-0.9,0.4,-0.9,-0.2,-0.5,-1.6,-0.3,-0.6
"Michael Sauer","MICHAEL.SAUER","8471714","10-11","NYR","D","R",1987-08-07,23,2005,2,40,76,1329.7,2.1,6.5,0.3,-1,0.8,-0.3,2.3,5.6,0.5,8.3,1.5,2.9
"Michael Sauer","MICHAEL.SAUER","8471714","11-12","NYR","D","R",1987-08-07,24,2005,2,40,19,355.9,1.3,0.9,0,0,0.3,-0.2,1.4,0.9,0.1,2.3,0.4,0.7
"Michael Sgarbossa","MICHAEL.SGARBOSSA","8475958","12-13","COL","C","L",1992-07-25,20,2010,NA,NA,6,62.2,0,0.1,0,0,-0.3,-0.1,0,0.1,-0.4,-0.2,0,-0.1
"Michael Sgarbossa","MICHAEL.SGARBOSSA","8475958","16-17","ANA","C","L",1992-07-25,24,2010,NA,NA,9,85.2,0,0.1,0,0,0.2,0,0,0.1,0.2,0.3,0.1,0.1
"Michael Sgarbossa","MICHAEL.SGARBOSSA","8475958","16-17","FLA","C","L",1992-07-25,24,2010,NA,NA,29,338.6,-0.2,2.5,0,0,0.5,-0.1,-0.1,2.5,0.5,2.8,0.5,1
"Michael Sgarbossa","MICHAEL.SGARBOSSA","8475958","21-22","WSH","C","L",1992-07-25,29,2010,NA,NA,10,98.9,1.9,-0.3,0,0,0.2,0.2,1.9,-0.3,0.4,2,0.4,0.7
"Michael Stone","MICHAEL.STONE","8474628","11-12","ARI","D","R",1990-06-07,21,2008,3,69,13,180.5,1.5,-1.9,0,0.2,0.2,0,1.5,-1.7,0.2,0,0,0
"Michael Stone","MICHAEL.STONE","8474628","12-13","ARI","D","R",1990-06-07,22,2008,3,69,40,667.5,4.9,1.1,-0.5,-0.6,0.7,-0.5,4.4,0.4,0.1,4.9,0.9,1.7
"Michael Stone","MICHAEL.STONE","8474628","13-14","ARI","D","R",1990-06-07,23,2008,3,69,70,1274.4,1,-2.1,1.2,-1,-0.2,-0.5,2.2,-3.1,-0.6,-1.5,-0.3,-0.5
"Michael Stone","MICHAEL.STONE","8474628","14-15","ARI","D","R",1990-06-07,24,2008,3,69,81,1690.3,-0.8,-0.8,-0.6,-3.3,-1.9,-0.3,-1.4,-4.1,-2.2,-7.7,-1.5,-2.8
"Michael Stone","MICHAEL.STONE","8474628","15-16","ARI","D","R",1990-06-07,25,2008,3,69,75,1685,4,-1.6,-0.6,0.3,-1.2,-0.2,3.4,-1.3,-1.4,0.6,0.1,0.2
"Michael Stone","MICHAEL.STONE","8474628","16-17","ARI","D","R",1990-06-07,26,2008,3,69,45,910.1,-4.1,-1.2,0.5,1,1.2,-0.6,-3.6,-0.2,0.7,-3.1,-0.6,-1.1
"Michael Stone","MICHAEL.STONE","8474628","16-17","CGY","D","R",1990-06-07,26,2008,3,69,19,358.2,2.8,-0.1,0,0.5,-0.8,-0.2,2.9,0.4,-1,2.2,0.4,0.8
"Michael Stone","MICHAEL.STONE","8474628","17-18","CGY","D","R",1990-06-07,27,2008,3,69,82,1373.3,0.4,-0.3,-1,0.5,0.3,0.2,-0.5,0.3,0.4,0.1,0,0.1
"Michael Stone","MICHAEL.STONE","8474628","18-19","CGY","D","R",1990-06-07,28,2008,3,69,14,223.1,-1,-1,0.1,0.2,-0.6,0,-1,-0.8,-0.6,-2.4,-0.5,-0.8
"Michael Stone","MICHAEL.STONE","8474628","19-20","CGY","D","R",1990-06-07,29,2008,3,69,33,538.7,-1.1,-3.6,0,-1.3,-0.3,-0.5,-1.1,-5,-0.8,-6.9,-1.2,-2.3
"Michael Stone","MICHAEL.STONE","8474628","20-21","CGY","D","R",1990-06-07,30,2008,3,69,21,337.7,2.8,0,0,0.4,0.2,-0.2,2.9,0.4,0,3.3,0.6,1.1
"Michael Stone","MICHAEL.STONE","8474628","21-22","CGY","D","R",1990-06-07,31,2008,3,69,11,192,0.8,-1.7,0.5,0.2,-0.1,-0.2,1.4,-1.5,-0.3,-0.4,-0.1,-0.1
"Michael Stone","MICHAEL.STONE","8474628","22-23","CGY","D","R",1990-06-07,32,2008,3,69,48,639,2.1,-0.3,-0.1,0.4,-1,-0.1,2,0,-1.1,0.9,0.1,0.3
"Michael Vernace","MICHAEL.VERNACE","8471413","08-09","COL","D","L",1986-05-26,22,2004,7,201,12,235.9,-0.8,1.3,0,0.9,-0.3,-0.3,-0.8,2.2,-0.6,0.8,0.1,0.3
"Michael Vernace","MICHAEL.VERNACE","8471413","10-11","T.B","D","L",1986-05-26,24,2004,7,201,10,87,0.7,-0.4,0,0,0,-0.1,0.7,-0.4,-0.1,0.3,0.1,0.1
"Michael York","MICHAEL.YORK","8466266","07-08","ARI","L","R",1978-01-03,29,1997,6,136,63,754.7,-1.7,0.3,2.4,0,2,-0.2,0.7,0.3,1.8,2.8,0.5,1
"Michael Zigomanis","MICHAEL.ZIGOMANIS","8467937","07-08","ARI","C","R",1981-01-17,26,2001,2,46,33,409.4,-1.6,1.2,0,2.2,0.7,-1.1,-1.6,3.4,-0.4,1.4,0.3,0.5
"Michael Zigomanis","MICHAEL.ZIGOMANIS","8467937","08-09","PIT","C","R",1981-01-17,27,2001,2,46,22,251.4,0.2,-0.4,0.3,2.1,-0.4,-0.3,0.5,1.7,-0.6,1.5,0.3,0.5
"Michael Zigomanis","MICHAEL.ZIGOMANIS","8467937","10-11","TOR","C","R",1981-01-17,29,2001,2,46,8,55.8,-0.2,0.2,0,0.4,-0.2,-0.1,-0.2,0.7,-0.3,0.1,0,0
"Michal Handzus","MICHAL.HANDZUS","8462129","07-08","L.A","C","L",1977-03-11,30,1995,4,101,82,1249.7,-1,-3.8,-0.2,-1.7,0.9,-0.4,-1.2,-5.5,0.5,-6.1,-1.1,-2.1
"Michal Handzus","MICHAL.HANDZUS","8462129","08-09","L.A","C","L",1977-03-11,31,1995,4,101,82,1550.1,1.5,-2.5,4.1,-0.1,1.6,-0.9,5.6,-2.6,0.6,3.7,0.7,1.3
"Michal Handzus","MICHAL.HANDZUS","8462129","09-10","L.A","C","L",1977-03-11,32,1995,4,101,81,1482.9,0.9,0.5,0.5,-1.1,1,-2.1,1.3,-0.6,-1.1,-0.4,-0.1,-0.1
"Michal Handzus","MICHAL.HANDZUS","8462129","10-11","L.A","C","L",1977-03-11,33,1995,4,101,82,1422.3,0.9,-0.6,-0.4,-0.8,1.9,-0.2,0.6,-1.5,1.7,0.8,0.1,0.3
"Michal Handzus","MICHAL.HANDZUS","8462129","11-12","S.J","C","L",1977-03-11,34,1995,4,101,67,968.3,-1.5,-3.7,0.5,-1.4,1,-1.3,-1,-5.1,-0.2,-6.3,-1.1,-2
"Michal Handzus","MICHAL.HANDZUS","8462129","12-13","CHI","C","L",1977-03-11,35,1995,4,101,11,133.2,0.5,0.4,0,0.2,-0.1,-0.3,0.5,0.6,-0.4,0.8,0.1,0.3
"Michal Handzus","MICHAL.HANDZUS","8462129","12-13","S.J","C","L",1977-03-11,35,1995,4,101,28,379,-2.1,-0.8,-0.1,-0.1,-0.1,0,-2.2,-0.9,-0.1,-3.2,-0.6,-1.1
"Michal Handzus","MICHAL.HANDZUS","8462129","13-14","CHI","C","L",1977-03-11,36,1995,4,101,59,805.2,-2,0.5,0,1.5,0.4,-0.4,-2,2,0,0,0,0
"Michal Jordan","MICHAL.JORDAN","8474661","12-13","CAR","D","L",1990-07-17,22,2008,4,105,5,53.4,-0.2,0.1,0,0,-0.1,-0.1,-0.2,0.1,-0.1,-0.3,-0.1,-0.1
"Michal Jordan","MICHAL.JORDAN","8474661","14-15","CAR","D","L",1990-07-17,24,2008,4,105,38,605.9,-1.8,1.1,0.8,0,1,1,-1,1.1,2,2.1,0.4,0.8
"Michal Jordan","MICHAL.JORDAN","8474661","15-16","CAR","D","L",1990-07-17,25,2008,4,105,36,545.9,-1.3,1.7,0,-0.2,0.2,0,-1.3,1.5,0.2,0.5,0.1,0.2
"Michal Kempny","MICHAL.KEMPNY","8479482","16-17","CHI","D","L",1990-09-08,26,2008,NA,NA,50,748.3,3.3,5.3,0,-0.7,-0.3,-0.4,3.3,4.6,-0.6,7.2,1.4,2.6
"Michal Kempny","MICHAL.KEMPNY","8479482","17-18","CHI","D","L",1990-09-08,27,2008,NA,NA,31,475,-0.4,2.1,0,-0.2,0.2,0.1,-0.4,1.9,0.3,1.7,0.3,0.6
"Michal Kempny","MICHAL.KEMPNY","8479482","17-18","WSH","D","L",1990-09-08,27,2008,NA,NA,22,368.3,2.2,0.7,0,0.3,-0.1,0.2,2.2,1.1,0.1,3.4,0.7,1.3
"Michal Kempny","MICHAL.KEMPNY","8479482","18-19","WSH","D","L",1990-09-08,28,2008,NA,NA,71,1362.3,8.2,-2.3,0,0.5,-1.4,0.2,8.2,-1.7,-1.2,5.2,1,1.8
"Michal Kempny","MICHAL.KEMPNY","8479482","19-20","WSH","D","L",1990-09-08,29,2008,NA,NA,58,1080.6,-0.7,-0.8,0,1.7,0.3,-0.3,-0.7,0.9,0,0.2,0,0.1
"Michal Kempny","MICHAL.KEMPNY","8479482","21-22","WSH","D","L",1990-09-08,31,2008,NA,NA,15,237.6,-0.7,0.4,0,0.3,-1,0.3,-0.7,0.8,-0.7,-0.6,-0.1,-0.2
"Michal Repik","MICHAL.REPIK","8474153","09-10","FLA","R","R",1988-12-31,20,2007,2,40,19,163,1.7,0.9,0,0,-0.1,0.5,1.7,0.9,0.4,2.9,0.5,1
"Michal Repik","MICHAL.REPIK","8474153","10-11","FLA","R","R",1988-12-31,21,2007,2,40,31,396.4,-0.4,1.7,-0.3,0,-1,-0.3,-0.8,1.7,-1.3,-0.4,-0.1,-0.1
"Michal Repik","MICHAL.REPIK","8474153","11-12","FLA","R","R",1988-12-31,22,2007,2,40,17,176.1,0,0.8,0.3,0,0,0.3,0.3,0.8,0.4,1.5,0.3,0.5
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","07-08","NYR","D","R",1978-09-03,29,1996,4,105,80,1964.8,7.8,0.1,4.4,-0.4,-0.9,1.3,12.2,-0.3,0.5,12.4,2.2,4.3
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","08-09","NYR","D","R",1978-09-03,30,1996,4,105,76,1710.3,2.8,3.8,0.9,-1.8,0,0.5,3.7,1.9,0.5,6.1,1.1,2.1
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","09-10","NYR","D","R",1978-09-03,31,1996,4,105,82,1757.6,-0.2,1.9,0.3,2.4,-1.8,1,0.1,4.3,-0.8,3.6,0.6,1.2
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","10-11","ARI","D","R",1978-09-03,32,1996,4,105,33,659.7,2.9,3.7,0.7,-0.2,-0.4,0.1,3.6,3.5,-0.3,6.8,1.2,2.3
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","10-11","NYR","D","R",1978-09-03,32,1996,4,105,32,705.5,6.1,0.9,0.6,-0.3,-0.3,0,6.7,0.6,-0.4,6.9,1.2,2.4
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","11-12","ARI","D","R",1978-09-03,33,1996,4,105,54,1043.8,-1.2,2.9,0,1.7,-1,-0.2,-1.2,4.6,-1.3,2.1,0.4,0.7
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","12-13","CHI","D","R",1978-09-03,34,1996,4,105,27,489,1.7,2.4,0,0,0,-0.5,1.7,2.4,-0.5,3.6,0.7,1.2
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","13-14","CHI","D","R",1978-09-03,35,1996,4,105,42,698.6,0.2,2.9,-0.3,-0.6,-1.3,-0.4,-0.1,2.3,-1.7,0.6,0.1,0.2
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","14-15","CHI","D","R",1978-09-03,36,1996,4,105,65,1105.9,0.2,0.1,-0.3,0.6,0.7,-0.4,-0.1,0.8,0.2,0.9,0.2,0.3
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","15-16","CHI","D","R",1978-09-03,37,1996,4,105,51,824.2,-0.4,-0.5,0,0.3,0,0.1,-0.3,-0.2,0.1,-0.5,-0.1,-0.2
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","16-17","CHI","D","R",1978-09-03,38,1996,4,105,22,340.9,0.2,-1.1,0,0.3,-0.3,-0.3,0.2,-0.8,-0.7,-1.3,-0.2,-0.5
"Micheal Ferland","MICHEAL.FERLAND","8475907","14-15","CGY","L","L",1992-04-20,22,2010,5,133,26,273.6,-0.7,0.9,0,0,0.3,0.1,-0.7,0.9,0.4,0.6,0.1,0.2
